,X_coord,Y_coord,ground_truth_cluster,initial_pred_seed_141,refined_pred_seed_141,initial_pred_seed_549,refined_pred_seed_549,initial_pred_seed_75,refined_pred_seed_75,initial_pred_seed_492,refined_pred_seed_492,initial_pred_seed_676,refined_pred_seed_676,initial_pred_seed_179,refined_pred_seed_179,initial_pred_seed_587,refined_pred_seed_587,initial_pred_seed_592,refined_pred_seed_592,initial_pred_seed_601,refined_pred_seed_601,initial_pred_seed_916,refined_pred_seed_916,initial_pred_seed_518,refined_pred_seed_518,initial_pred_seed_339,refined_pred_seed_339,initial_pred_seed_921,refined_pred_seed_921,initial_pred_seed_423,refined_pred_seed_423,initial_pred_seed_330,refined_pred_seed_330,initial_pred_seed_388,refined_pred_seed_388,initial_pred_seed_273,refined_pred_seed_273,initial_pred_seed_286,refined_pred_seed_286,initial_pred_seed_61,refined_pred_seed_61,initial_pred_seed_807,refined_pred_seed_807,initial_pred_seed_283,refined_pred_seed_283,initial_pred_seed_127,refined_pred_seed_127,initial_pred_seed_165,refined_pred_seed_165,initial_pred_seed_952,refined_pred_seed_952,initial_pred_seed_311,refined_pred_seed_311,initial_pred_seed_597,refined_pred_seed_597,initial_pred_seed_473,refined_pred_seed_473,initial_pred_seed_594,refined_pred_seed_594,initial_pred_seed_605,refined_pred_seed_605,initial_pred_seed_101,refined_pred_seed_101
18,884.664227269456,102.910030132678,1,2,2,9,9,3,3,9,9,9,9,1,1,8,8,6,0,8,8,7,7,8,9,7,7,7,7,4,4,2,2,8,8,4,4,3,3,2,2,7,7,9,4,4,4,4,4,11,11,1,1,5,5,7,7,6,6,2,2,3,3
19,903.937580691241,102.910030132678,1,4,4,5,9,0,0,7,7,1,1,6,1,2,2,9,0,5,5,0,0,1,1,0,0,0,0,3,3,4,4,0,0,0,0,3,3,3,3,1,1,8,4,2,7,3,3,7,2,2,2,5,5,0,0,2,2,0,2,3,3
20,479.92380541196,122.183383554464,6,1,1,7,7,4,4,3,3,5,5,4,4,5,5,2,5,7,7,2,9,0,0,6,0,1,1,2,8,5,5,4,4,1,6,5,5,0,0,7,7,3,3,4,4,4,4,3,3,3,3,3,3,8,8,0,0,5,5,4,4
21,499.197158833745,122.183383554464,6,1,1,0,0,4,4,3,3,5,5,4,4,5,5,5,5,7,7,9,9,0,0,4,4,1,1,8,8,5,5,4,4,6,6,5,5,0,0,7,7,3,3,5,4,4,4,3,3,3,3,3,3,8,8,0,0,5,5,4,4
22,518.470512255531,122.183383554464,6,1,1,0,0,8,4,3,3,5,5,4,4,3,3,5,5,1,1,9,9,0,0,4,4,2,1,5,5,5,5,4,4,6,6,5,5,0,0,7,7,3,3,9,9,0,4,3,3,3,3,3,3,8,8,0,0,5,5,5,5
23,537.743865677316,122.183383554464,6,1,1,7,0,4,4,3,3,5,5,4,4,5,5,5,5,1,1,9,9,0,0,4,4,1,1,5,5,1,1,4,4,6,6,5,5,0,0,7,7,3,3,4,4,8,8,3,3,3,3,1,1,8,8,6,6,5,5,5,5
24,557.017219099102,122.183383554464,6,5,5,0,0,7,7,6,6,7,5,6,4,5,5,5,5,6,1,3,3,4,0,3,3,6,6,8,8,4,4,1,1,1,1,7,7,4,0,3,3,6,3,4,4,5,5,10,10,4,4,4,4,6,6,8,8,4,5,5,5
25,576.290572520888,122.183383554464,6,1,1,7,7,7,7,7,7,5,5,4,4,6,5,3,3,1,1,9,9,7,7,0,0,3,3,8,8,1,1,5,5,10,10,5,5,0,0,6,6,3,3,4,4,4,4,11,11,2,2,1,1,5,5,0,0,5,5,6,6
26,595.563925942673,122.183383554464,6,9,1,5,5,0,0,7,7,9,5,2,2,2,2,6,6,5,1,7,9,2,0,4,4,1,1,8,8,8,8,7,7,3,3,0,5,3,3,8,8,8,8,0,0,6,4,11,11,2,2,1,1,7,5,1,1,1,5,0,0
27,614.837279364459,122.183383554464,4,4,4,5,5,0,0,10,10,4,4,2,2,10,10,8,8,4,5,2,2,0,0,8,8,8,8,3,3,4,4,3,3,5,5,4,4,3,3,3,3,8,8,0,0,3,3,0,0,8,8,1,1,1,1,1,1,0,0,0,0
28,634.110632786244,122.183383554464,4,4,4,0,0,1,1,6,6,1,1,2,2,9,9,6,6,5,5,3,0,4,4,3,3,4,4,0,0,4,4,1,1,1,1,0,0,8,3,3,3,8,8,9,9,0,0,0,0,8,8,4,4,6,6,1,1,8,8,7,0
29,653.38398620803,122.183383554464,4,8,4,3,3,3,3,7,7,9,9,2,2,8,9,9,9,5,5,0,0,1,2,0,0,0,0,1,1,3,3,0,0,4,4,3,0,3,3,1,1,1,8,4,4,4,4,8,8,0,0,6,6,0,0,6,6,2,2,3,3
30,788.297460160528,122.183383554464,4,8,8,6,5,8,0,9,9,2,4,6,8,2,2,9,8,1,4,7,7,1,1,0,0,1,1,7,7,7,7,9,7,5,3,0,4,0,5,8,8,1,9,2,0,2,2,4,4,2,0,9,9,7,1,8,2,3,0,3,0
31,807.570813582314,122.183383554464,4,9,9,5,5,0,0,7,7,4,4,8,8,10,10,8,8,4,4,9,9,0,0,8,8,1,1,0,0,8,8,7,7,3,3,4,4,5,5,8,8,8,9,0,0,3,3,8,8,8,8,1,1,1,1,2,2,0,0,0,0
32,826.844167004099,122.183383554464,4,4,4,5,5,7,7,10,10,4,4,8,8,10,10,8,8,4,4,9,9,0,0,8,8,8,0,8,0,4,4,7,7,3,3,4,4,5,5,3,1,9,9,0,0,6,6,0,0,8,8,1,1,1,1,2,2,0,0,0,0
33,846.117520425885,122.183383554464,1,0,0,3,3,8,8,5,5,1,1,2,2,7,7,8,8,4,4,6,6,1,1,9,9,0,0,1,1,3,3,0,7,3,3,8,8,5,5,1,1,9,9,3,3,3,3,2,2,0,0,5,5,1,1,2,2,0,0,3,3
34,865.39087384767,122.183383554464,1,2,2,3,3,5,5,7,7,9,9,2,2,0,0,6,6,4,4,2,2,1,1,0,0,0,0,4,4,2,2,7,7,4,4,3,3,2,2,7,7,8,8,4,4,8,8,7,7,2,1,6,6,0,0,1,1,0,0,1,1
35,884.664227269456,122.183383554464,1,2,2,9,9,2,2,0,0,8,8,1,1,4,4,0,0,8,8,5,5,9,9,2,2,2,2,4,4,2,2,2,2,2,2,9,3,1,1,7,7,4,4,7,7,8,8,2,2,1,1,6,6,5,5,4,4,2,2,2,2
36,903.937580691241,122.183383554464,1,4,4,7,9,1,2,7,7,1,1,2,2,9,9,0,0,5,5,6,6,9,9,5,5,4,2,0,0,4,4,3,3,9,9,3,3,8,8,4,4,4,4,7,7,0,0,2,2,0,0,4,6,6,6,4,4,2,2,3,3
37,923.210934113027,122.183383554464,1,8,8,9,9,2,2,1,7,9,9,1,1,8,8,0,0,5,5,6,6,1,1,6,6,2,2,1,1,3,3,9,9,10,10,3,3,8,8,4,4,4,4,7,7,8,8,2,2,0,0,6,6,0,0,6,6,8,8,2,2
38,460.650451990174,141.456736976249,6,9,9,3,3,3,3,9,5,9,6,6,6,8,8,1,1,2,2,7,7,7,7,0,0,7,7,1,1,0,0,9,9,5,5,0,0,3,3,1,1,5,5,10,10,6,6,11,4,2,2,5,5,7,7,8,8,1,1,1,1
39,479.92380541196,141.456736976249,6,1,1,7,7,4,4,3,3,5,5,4,4,5,5,5,5,1,1,9,9,0,0,0,0,1,1,8,8,5,5,4,4,6,6,5,5,0,0,7,7,3,3,5,5,4,4,3,3,3,3,3,3,5,5,0,0,5,5,4,4
40,499.197158833745,141.456736976249,6,1,1,0,0,7,7,6,6,5,5,4,4,5,5,5,5,1,1,9,9,0,0,8,8,5,1,8,8,1,1,4,4,7,7,5,5,0,0,6,7,3,3,4,5,5,4,3,3,3,3,3,3,2,2,8,8,5,5,5,5
41,518.470512255531,141.456736976249,6,1,1,0,0,6,6,6,6,5,5,4,4,3,3,5,5,7,1,9,9,0,0,3,4,1,1,8,8,1,1,4,4,1,6,5,5,0,0,7,7,3,3,5,4,4,4,3,3,3,3,1,1,8,8,0,0,5,5,5,5
42,537.743865677316,141.456736976249,6,1,1,0,0,4,4,3,3,5,5,4,4,5,5,5,5,1,1,2,2,0,0,4,4,1,1,8,8,1,1,4,4,6,6,5,5,0,0,7,7,3,3,4,4,4,4,3,3,3,3,1,1,8,8,0,0,5,5,5,5
43,557.017219099102,141.456736976249,6,5,5,0,0,6,6,6,6,5,5,4,4,5,5,5,5,1,1,2,2,0,0,4,4,1,1,8,8,1,1,4,4,5,5,5,5,0,0,7,7,3,3,5,5,4,4,3,3,4,4,1,1,4,4,8,8,5,5,5,5
44,576.290572520888,141.456736976249,6,1,1,5,5,8,8,3,3,9,9,4,4,5,5,5,5,2,1,9,9,0,0,4,4,1,1,8,8,5,5,4,4,5,5,5,5,3,3,7,7,3,3,5,5,9,4,11,11,8,8,1,1,5,5,8,8,3,5,4,4
45,595.563925942673,141.456736976249,6,1,1,7,7,4,4,9,9,5,5,4,4,5,5,5,5,1,1,9,9,0,0,4,4,1,1,8,8,5,5,4,4,7,7,5,5,0,0,7,7,3,3,5,5,4,4,3,11,3,3,3,1,5,5,0,0,5,5,4,4
46,614.837279364459,141.456736976249,4,4,4,5,5,0,0,10,10,1,1,2,2,10,10,1,1,5,5,2,2,2,2,8,8,8,8,3,3,3,3,3,3,3,3,4,4,3,3,8,8,8,8,0,0,3,3,8,8,8,8,5,5,0,0,2,2,0,0,0,0
47,634.110632786244,141.456736976249,4,4,4,0,0,0,0,7,7,4,4,2,2,9,9,8,8,4,4,0,0,2,2,8,8,4,4,0,0,4,4,7,7,0,0,0,0,3,3,4,4,8,8,0,0,8,8,0,0,0,8,4,4,0,0,1,1,0,0,0,0
48,653.38398620803,141.456736976249,4,4,4,3,3,8,8,4,7,9,9,2,2,0,0,1,1,5,5,0,0,2,2,0,0,8,8,1,1,2,2,3,3,5,5,0,0,3,3,4,4,5,5,0,0,9,9,0,0,8,8,5,5,0,0,8,8,8,8,1,1
49,672.657339629815,141.456736976249,4,5,4,7,7,3,3,9,9,7,7,3,2,8,8,2,2,1,5,0,0,2,2,6,6,0,0,1,1,7,7,4,4,6,6,0,0,0,3,7,7,3,3,4,4,4,4,3,0,8,8,5,5,4,0,8,8,3,3,4,4
50,769.024106738743,141.456736976249,4,8,8,3,3,3,3,9,9,2,2,3,3,8,8,9,9,2,2,0,7,1,1,6,6,0,0,1,1,0,3,8,8,5,5,0,0,3,3,7,7,3,3,10,10,6,6,4,4,2,2,5,5,4,4,0,0,1,1,1,1
51,788.297460160528,141.456736976249,4,0,0,5,5,0,0,7,7,1,1,8,8,7,7,1,1,4,4,7,7,1,1,4,4,8,8,1,1,3,3,3,3,3,3,4,4,5,5,8,8,9,9,0,0,2,2,0,0,0,0,5,5,1,1,2,2,0,0,0,0
52,807.570813582314,141.456736976249,4,0,0,5,5,0,0,4,4,4,4,8,8,0,10,8,8,4,4,7,7,2,2,9,9,7,7,4,4,3,3,7,7,3,3,4,4,5,5,8,8,9,9,0,0,3,3,8,8,0,0,5,5,1,1,2,2,0,0,0,0
53,826.844167004099,141.456736976249,4,4,4,5,5,8,8,4,4,4,4,2,2,10,10,8,8,4,4,7,7,2,2,9,9,0,0,0,0,0,0,7,7,3,3,0,0,5,5,1,1,5,9,0,0,9,9,8,8,5,0,1,1,7,1,2,2,1,1,1,1
54,884.664227269456,141.456736976249,1,2,2,9,9,2,2,0,0,2,2,1,1,8,8,0,0,2,2,5,5,9,9,2,2,7,2,4,4,0,0,8,8,2,2,2,2,1,1,2,2,7,7,6,6,4,4,5,5,1,1,10,6,5,5,6,4,2,2,2,2
55,903.937580691241,141.456736976249,1,3,2,9,9,2,2,0,0,8,8,8,8,4,4,0,0,4,4,5,5,9,9,7,7,2,2,4,4,3,3,2,2,2,2,9,9,1,1,6,6,7,7,7,7,4,4,2,2,1,1,6,6,7,7,4,4,2,2,2,2
56,923.210934113027,141.456736976249,1,2,2,9,9,2,2,7,7,8,8,7,1,9,9,0,0,8,5,5,5,9,9,2,2,2,2,4,4,2,2,2,2,2,2,9,9,1,1,6,6,4,4,6,6,8,8,5,5,1,1,6,6,5,5,4,4,2,2,2,2
57,942.484287534812,141.456736976249,1,8,2,9,9,8,8,9,9,9,9,1,1,8,8,6,0,5,5,7,7,1,9,0,2,2,2,1,4,0,0,9,9,4,4,3,2,8,1,7,7,1,1,4,4,8,8,11,5,2,2,6,6,4,4,6,6,8,2,3,2
58,441.377098568389,160.730090398035,10,8,8,4,3,3,3,5,5,6,6,1,1,2,2,9,9,1,1,2,2,5,5,0,0,7,7,7,1,0,0,0,0,5,5,3,3,0,0,1,1,1,1,4,2,10,2,4,4,2,2,6,6,4,4,8,8,3,0,3,3
59,460.650451990174,160.730090398035,10,0,0,3,3,5,5,5,5,6,6,8,8,7,7,9,9,4,4,6,6,9,9,2,0,7,7,4,4,0,0,8,0,3,3,8,8,5,5,8,8,9,9,2,2,2,2,4,4,1,2,6,6,1,1,2,2,0,0,1,1
60,479.92380541196,160.730090398035,10,0,0,4,4,3,3,5,5,6,6,6,6,2,2,4,4,3,3,2,2,1,1,4,4,7,7,3,3,8,8,0,0,3,3,8,8,2,2,8,8,1,1,1,5,2,2,4,4,2,2,5,5,1,1,8,8,0,0,0,0
61,499.197158833745,160.730090398035,6,8,1,5,5,3,3,10,10,2,5,3,4,2,2,9,5,3,3,0,9,1,1,0,0,0,0,3,3,8,8,0,0,3,3,3,5,3,0,1,1,8,3,5,5,10,10,4,4,2,2,5,5,0,0,8,8,0,0,0,0
62,614.837279364459,160.730090398035,4,4,4,3,3,3,3,9,9,2,2,6,2,2,2,9,9,2,2,0,0,1,2,0,8,7,7,1,1,0,0,0,0,5,5,0,0,3,3,1,1,8,8,5,5,2,2,4,4,8,8,5,5,4,4,8,8,1,0,0,0
63,634.110632786244,160.730090398035,4,4,4,5,5,3,3,10,10,4,4,2,2,0,0,8,8,4,4,3,3,2,2,8,8,0,0,0,0,8,8,7,7,5,5,4,4,3,3,4,4,8,8,0,0,9,9,0,0,5,0,4,4,1,1,1,1,0,0,1,1
64,653.38398620803,160.730090398035,4,4,4,5,5,0,0,7,7,4,4,8,2,9,9,8,8,4,4,7,7,2,2,8,8,8,8,0,0,4,4,7,7,3,5,4,4,5,3,3,3,8,8,0,0,9,9,0,0,0,0,5,5,1,1,2,2,0,0,0,0
65,672.657339629815,160.730090398035,4,4,4,5,5,0,0,10,10,1,1,2,2,10,10,1,1,5,5,2,2,0,2,8,8,0,0,3,3,3,3,3,3,5,5,4,4,3,3,3,3,8,8,0,0,3,9,0,0,4,4,1,5,0,0,2,2,1,1,0,0
66,769.024106738743,160.730090398035,4,4,4,3,3,8,8,9,9,9,9,3,3,8,8,1,1,5,5,6,7,2,2,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,7,7,8,8,3,3,9,9,2,2,0,0,4,5,4,4,1,2,2,2,3,3
67,788.297460160528,160.730090398035,4,0,0,3,3,5,5,5,9,4,4,8,8,7,7,8,8,4,4,7,7,2,2,9,9,0,0,4,4,3,3,7,7,3,3,8,8,5,5,8,8,9,9,0,0,6,6,0,0,0,0,5,5,1,1,2,2,0,0,1,1
68,807.570813582314,160.730090398035,4,9,0,9,9,0,0,9,9,4,4,0,8,10,7,8,8,4,4,4,7,0,0,9,9,1,1,5,5,0,0,2,7,3,3,6,6,5,5,8,8,9,9,0,0,6,6,11,11,0,0,3,5,3,1,2,2,1,0,1,1
69,903.937580691241,160.730090398035,1,2,2,9,9,2,2,8,8,2,2,4,4,8,8,9,0,1,1,7,5,1,9,6,2,2,2,4,4,0,0,8,8,4,2,2,2,2,1,7,7,2,2,6,6,8,8,5,5,2,1,6,6,4,4,5,4,6,2,2,2
70,923.210934113027,160.730090398035,1,2,2,9,9,2,2,1,1,2,2,1,7,4,4,0,0,5,5,6,6,9,9,2,2,2,2,0,4,2,2,2,2,2,2,2,2,1,1,7,7,4,4,6,6,8,8,5,5,1,1,6,6,4,4,4,4,2,2,2,2
71,942.484287534812,160.730090398035,1,3,3,6,6,8,8,1,1,6,6,7,7,8,8,0,0,5,5,6,6,9,9,7,7,5,5,4,4,8,0,8,8,2,2,2,2,1,1,6,7,4,4,6,6,5,5,5,5,1,1,10,6,4,4,4,4,2,2,2,2
72,961.757640956598,160.730090398035,1,2,2,3,3,3,3,9,9,2,2,1,1,8,8,9,9,2,5,7,7,9,9,2,2,7,7,4,4,0,0,8,8,4,4,2,2,2,2,7,7,1,1,4,4,10,10,4,4,2,2,6,6,4,4,6,6,2,2,1,1
73,422.103745146603,180.00344381982,10,8,8,6,6,3,3,5,5,6,6,1,1,2,2,9,9,3,3,0,0,9,9,2,2,7,7,1,1,8,8,8,0,3,3,3,3,2,2,8,8,1,1,2,2,2,2,4,4,6,6,6,6,7,7,6,6,0,0,3,3
74,441.377098568389,180.00344381982,10,0,0,3,3,5,5,5,5,1,6,2,2,7,7,1,9,4,4,0,0,1,9,5,5,0,0,1,1,3,3,0,0,3,3,8,8,5,5,8,8,9,9,2,2,2,2,8,8,0,0,6,6,1,1,2,2,0,0,3,3
75,460.650451990174,180.00344381982,10,0,0,3,3,5,5,5,5,6,6,8,8,7,7,9,9,4,4,0,0,9,9,0,0,0,0,1,1,3,3,0,0,3,3,8,8,5,5,8,8,9,9,1,2,2,2,8,8,6,6,6,6,1,1,2,2,0,0,0,0
76,479.92380541196,180.00344381982,10,9,0,4,4,0,5,7,5,9,6,7,7,10,7,4,4,2,2,9,9,0,9,4,4,1,7,8,8,0,0,9,0,3,3,0,8,1,1,8,8,5,5,5,5,2,2,4,4,2,2,3,6,7,1,8,8,3,0,4,0
77,634.110632786244,180.00344381982,4,4,4,3,3,3,3,4,4,4,4,2,2,0,0,8,8,4,4,7,3,2,2,9,8,0,0,0,0,8,8,7,7,3,5,0,0,5,3,1,1,5,5,0,0,6,3,8,8,0,8,1,1,1,1,1,1,0,0,1,1
78,653.38398620803,180.00344381982,4,4,4,5,5,0,0,6,6,1,1,2,2,9,9,1,1,5,5,3,3,2,2,8,8,0,0,3,3,4,4,0,0,5,5,0,0,3,3,3,3,8,8,0,0,3,3,0,0,8,8,4,5,0,0,1,1,0,0,0,0
79,672.657339629815,180.00344381982,4,4,4,5,5,0,0,4,4,9,9,2,2,0,0,1,1,2,2,0,0,2,2,4,4,0,0,0,0,4,4,3,3,5,5,0,0,3,3,1,1,8,8,0,0,9,9,8,8,8,8,5,5,0,0,1,1,1,1,0,0
80,691.930693051601,180.00344381982,4,4,4,3,3,5,0,4,4,9,9,2,2,0,0,1,1,4,4,6,6,2,2,0,0,0,0,4,4,2,2,7,7,4,4,8,8,5,5,1,1,5,5,0,0,9,9,8,8,0,0,6,6,0,0,1,1,0,0,1,1
81,749.750753316957,180.00344381982,4,8,8,9,9,3,3,9,9,8,8,7,7,2,2,1,1,2,2,7,7,8,8,7,7,1,1,1,1,0,0,8,8,3,3,0,0,2,2,2,2,0,0,10,10,6,6,4,4,2,2,9,9,7,7,7,7,1,1,3,3
82,769.024106738743,180.00344381982,4,4,4,3,3,5,5,9,9,9,9,6,6,10,10,1,1,2,2,7,7,2,2,4,4,0,0,0,0,0,0,3,3,3,3,0,0,5,5,1,1,5,5,3,3,9,9,8,8,0,0,5,5,7,7,2,2,1,1,3,3
83,788.297460160528,180.00344381982,4,0,0,3,3,5,5,9,9,9,9,6,6,7,7,9,9,2,2,6,6,9,9,0,0,0,0,1,1,0,0,7,7,3,3,0,0,3,5,1,1,1,1,3,3,6,6,2,2,0,0,6,6,4,4,2,2,0,0,1,1
84,923.210934113027,180.00344381982,1,7,7,10,10,8,8,1,1,8,8,7,7,2,2,0,0,5,5,9,9,5,5,7,7,5,5,5,5,2,2,8,8,2,2,2,2,1,1,2,2,7,7,6,6,5,5,6,6,7,7,2,2,3,3,6,6,6,6,2,2
85,942.484287534812,180.00344381982,1,3,3,6,6,1,8,0,1,8,8,7,7,4,4,0,0,0,5,4,4,8,8,7,7,3,5,4,4,0,0,2,8,2,2,9,9,1,1,0,0,7,7,7,7,4,5,5,5,1,1,2,2,3,3,4,4,6,6,2,2
86,961.757640956598,180.00344381982,1,2,2,9,9,3,3,9,9,2,2,1,1,8,8,9,9,5,5,7,7,9,9,0,0,7,7,4,4,2,2,8,8,4,4,3,3,2,2,7,7,1,1,4,4,8,8,4,4,2,2,6,6,4,4,6,6,2,2,3,3
87,422.103745146603,199.276797241606,10,8,8,4,4,3,3,5,5,6,6,8,8,8,8,6,9,3,3,2,0,1,1,9,9,7,7,5,1,8,8,0,0,3,3,8,8,2,2,8,8,1,1,2,2,2,2,4,4,6,6,6,6,1,1,6,6,0,0,3,3
88,441.377098568389,199.276797241606,10,8,8,5,5,3,3,5,5,6,6,2,2,8,8,9,9,3,3,3,3,9,9,9,9,7,7,1,1,8,8,7,0,4,4,8,8,2,2,1,1,1,1,10,2,2,2,4,4,2,2,6,6,0,0,6,6,0,0,0,0
89,460.650451990174,199.276797241606,10,0,0,3,3,5,5,5,5,6,6,6,6,7,7,9,9,3,3,0,0,9,9,6,6,7,7,1,1,0,0,0,0,3,3,8,8,2,2,8,8,1,1,2,2,2,2,4,4,2,2,6,6,0,0,2,2,0,0,0,0
90,557.017219099102,199.276797241606,10,8,8,7,4,4,4,10,10,3,6,6,6,6,2,2,9,1,3,2,2,1,1,0,0,7,7,2,2,1,1,6,0,5,5,3,3,0,2,1,8,2,1,4,2,2,2,4,4,2,2,6,6,4,4,9,9,3,3,5,5
