"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","ID","x","y","ClusterName","ClusterID","Region","ground_truth"
0.0955625297106134,-4.24355600720568,-3.02919078178886,1.052868284759,0.355716241780351,-0.550067080965317,-2.53801943820281,-3.56792527096905,-1.23282155792559,0.0519606383173927,5.84151524105145,-4.30270992739501,-2.290163813594,0.738732742717192,1.2015971541724,"cell_1274",19865.623046875,8311.1728515625,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
-0.920247811453841,1.59956621087485,-3.698010081244,-0.933846507835895,1.36729107116298,1.84709667521668,1.96631329584706,2.07411981301615,-1.77157160517641,-2.65429058442525,0.532453406589159,-1.33672637273958,-4.21000633768487,3.00459456569744,-3.25897019910316,"cell_1464",18185.3515625,2875.96435546875,"Inhibitory_CP","18","White matter","White matter"
-3.34154976380189,1.14098633987436,-3.84294526938089,1.29067839421985,-0.458875200157721,-1.19826066914477,-1.73279514274868,-1.64810567055581,-0.711882438721582,-5.11859178364764,2.52463565827574,-3.67489835927921,-2.12654504666345,1.4930447803445,1.47449668462644,"cell_1263",20162.849609375,10008.2587890625,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
2.07111922054881,-2.96377081856921,-2.08000797137068,0.614459291818483,2.23929176558949,2.57918100912411,0.839477155846585,0.828854615202971,-0.64896640779594,-2.97792181313708,5.6952707945812,-1.32470885702746,-1.39511921777618,-1.32756469657622,3.10987112331178,"cell_1277",19770.333984375,7493.36865234375,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
4.94394468698085,-3.09789725727728,-2.31015551436696,4.03716135196387,6.67432592125909,0.440927701759789,1.87793397118479,-2.22776493135352,-2.95163941487254,-2.84202198634971,2.17681205877686,-0.012090735283165,0.265513002978549,3.09608626257615,-0.510361590380941,"cell_6337",2693.98950195312,32856.0859375,"Inhibitory_CP","18","Layer 6","Layer 6"
-0.509583854540215,0.507724879342915,-4.84885771760406,8.25152447465188,0.486675876649594,0.339636231671176,0.179017931038565,-2.50765467346326,2.5910074333918,0.085332544296589,1.36193667308067,-0.566052925435793,-5.2732599361633,2.38087127167098,-0.274238197655817,"cell_4303",12253.1162109375,20071.134765625,"Inhibitory_CP","18","Hippocampus","Hippocampus"
-2.46517623279665,-5.19032196936144,1.66675356500777,3.01843573641247,-2.23118208230756,3.36875228152358,0.726630055705306,-0.665818020758122,-0.804189889106963,-1.31220098606884,-2.18905151663372,-1.53633681909842,0.210187304994282,2.83489956177312,2.59529640413234,"cell_2071",13784.1181640625,32426.46484375,"Inhibitory_CP","18","Layer 4","Layer 4"
0.927257020857547,1.69079799132194,-5.183622423484,0.98557955604279,0.260910929505669,2.94815795547653,0.731030479126854,3.13184001771995,1.24032781114578,-0.435786077089672,1.15010823591943,-1.11395976177779,-4.74857006137831,1.1598852244503,-4.95900969148395,"cell_1416",19527.755859375,6218.57080078125,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
-4.81838893721873,-4.24072309666328,-0.878540676173002,1.71167738255503,-0.206969085974472,3.43010059476772,1.22897077862685,-1.28950929919823,-0.698185387231883,-0.530622232250348,-0.535331465806747,-1.73584717366606,-0.650002721694591,-1.05795215480973,-1.07473099355757,"cell_993",19648.705078125,15436.1064453125,"Inhibitory_CP","18","White matter","White matter"
0.0589183691391601,0.229503373042904,-1.33575764707088,3.03053973860584,-1.68830121111351,-2.06909455246514,0.327880809136689,1.74319415535126,-0.476591281233128,-5.27590546020972,6.03055821206949,-3.94831308324303,-3.44887058975756,1.13093760719539,2.48482031246026,"cell_1273",19862.853515625,9628.2724609375,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
3.6187038840296,-1.88052313700906,2.42673359748331,-0.459263621180839,1.92215644480035,-3.02489814005118,1.51173682598069,-1.36626446315312,-4.58288938854639,-0.12455346234491,-3.7837348320311,-4.28281317160076,-0.675459976011513,-0.846787215933276,-1.7885776990956,"cell_6195",1359.35729980469,36330.04296875,"Inhibitory_CP","18","Layer 5","Layer 5"
-1.12920195890056,-4.10752277566955,-0.000888541305676376,4.08622306509789,-0.1909336949531,-0.894236977434094,0.76299846154371,-2.77618607915391,0.330054569853981,0.255494866530631,-1.51924677776254,-1.40220058843413,-1.25816244729365,6.92221500992381,1.1331158498631,"cell_4907",8659.3037109375,35851.49609375,"Inhibitory_CP","18","Layer 5","Layer 5"
-0.946488105736789,-3.44382814408465,-0.0802268816795929,7.82375536600178,1.77151455403423,2.73234127105304,0.582699259204773,1.4462026086449,2.62724207252327,-1.86527495303595,-2.00932709316867,-0.99640030025083,3.17970644806334,1.8855212641929,-1.53381507108191,"cell_4094",10190.951171875,30338.134765625,"Inhibitory_CP","18","Layer 6","Layer 6"
1.62940098901105,3.251712556963,-2.66767222505701,9.53551035259278,-1.62140516924906,-2.49379152421215,1.05572858657398,2.87890825976203,-0.781541528296731,-1.53728046335473,2.1901089476296,-3.4850288570718,1.95545873754004,-2.86601335002856,3.32913216309431,"cell_2244",14032.2138671875,28694.6328125,"Inhibitory_CP","18","Layer 6","Layer 6"
4.26835655027132,-1.02906665752898,1.3482236886711,4.91374466670889,7.7200927730422,2.46762828947608,3.6506654487779,-2.97670952371065,-1.82573655431238,-3.01994215377365,1.37215217088939,-1.90653543255773,1.60777983965707,2.44988516099503,-0.274207323967649,"cell_5036",5298.84375,36870.7265625,"Inhibitory_CP","18","Layer 5","Layer 5"
2.65397233580726,0.125990488953777,-5.63569124423689,0.296001101135354,-2.44679545171506,2.58425853196252,-1.53078694232735,-3.23920173798049,-2.2533812639931,-0.921826078145711,0.954217635366128,2.92412991431093,0.825035305000294,2.6378916864317,-3.72174194338326,"cell_1299",19340.587890625,7511.05810546875,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
-3.29888013058735,-5.96450819083768,-3.53883331104127,6.87688408761348,0.309377548686108,2.17187952385205,0.856500739721785,1.00903447495599,-0.0559828240658258,4.26325255612135,1.21267248664556,0.503035770433914,1.83596769852707,2.62419432490162,2.38197038417665,"cell_2209",14993.7880859375,30330.203125,"Inhibitory_CP","18","Layer 5","Layer 5"
-3.39979288323987,-5.26781524299675,-1.92427770514769,1.49652376175289,3.45583503968655,-0.0269311668639132,0.903976093849998,-2.83233994978366,-3.2741386690933,1.61329066106562,-3.14101129601136,0.492050985532202,-2.02718222541805,0.886201410703664,-3.18511629422417,"cell_4690",8909.125,43113.53515625,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
-1.32897606701773,3.58143703620898,-0.960584610153972,2.35920872156163,-0.394312064772278,-1.21504991592143,1.71657359676407,-1.87897978602583,0.0174469564006955,-5.19413295036258,3.898195484559,-1.62231257105886,-4.19525095634491,5.10090735761559,-2.0335732435928,"cell_1411",19717.802734375,6387.9873046875,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
8.38449197893262,3.32188412234791,-0.274771610292139,4.93576209679488,-2.71105060760931,-1.78559923835749,1.86858614824533,-1.52648619292258,-2.3324495561339,-4.69361009616032,-2.1786352565227,-1.23105297052253,-0.351195391862481,1.28205961064982,-4.16770962281599,"cell_5719",2858.60717773438,44533.296875,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
-2.44390993148369,-0.537665449316237,-3.91557779376134,0.957446182749223,0.907740593619355,-0.187564812545757,-1.81013302505281,1.45489619576747,-2.10698176326313,4.94560065897695,3.23110750721857,-0.864902005112719,-0.0649071061445156,5.48776397441871,0.77675956746522,"cell_1249",20432.177734375,9290.2138671875,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
0.445732817092885,-5.83237141544332,-4.78265154082687,3.84196685270136,2.81673437237753,1.6052109710769,-0.671852536897475,0.660807760891321,2.39895848328098,-1.58452591707126,-2.76980686308843,-2.13487552803474,2.18675796962865,-2.11151751777465,1.47731551191119,"cell_6435",693.237854003906,35159.140625,"Inhibitory_CP","18","Layer 6","Layer 6"
3.65911166274189,-1.13388640988713,1.4431186604047,4.53306097289854,6.66532641387685,3.22486306901182,3.41026746684271,-3.41191938306529,-2.41697782054011,-3.10685738296951,1.46100430463336,-2.69100780022001,1.27427391653355,2.72988387636522,-0.614168183379055,"cell_6046",5280.6044921875,36870.1953125,"Inhibitory_CP","18","Layer 5","Layer 5"
0.0738689718397833,-5.06557763491317,1.9986765357621,5.70753881306559,0.539036486823731,5.38431841863868,3.25011851772238,0.650675249967684,0.373141413748934,1.02216548682187,2.19863901988268,-2.2208007993476,-1.12049640300748,1.60946551967344,1.63418895655794,"cell_645",19085.96484375,27355.82421875,"Inhibitory_CP","18","Layer 4","Layer 4"
5.85923634378547,-2.23333459485469,-0.00221925559938141,8.91806651597285,1.02353579910581,2.54961840954304,2.90578593788239,-2.41407629718012,-1.30267748755162,-0.781773050044188,-2.74862623413912,0.459538048758592,0.902543281244767,1.26368332633169,-1.61643395432463,"cell_3427",11204.0791015625,40474.3828125,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
-2.01060520790331,-2.67136301675466,-5.10348423281873,-0.32376505970981,0.552504473678569,4.57649150440996,-1.56302232421865,0.477827475701552,-0.307440896441469,-2.37023343816021,0.534365828526499,-1.01672282407297,0.521818579873906,0.304847765256705,-3.7215794988175,"cell_1297",19350.8984375,9761.8818359375,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
-2.15908664777337,-0.435954068944678,-0.657504090783337,1.04382769936014,4.15158817706708,-0.848430299485426,-0.251021883957955,1.39093022588825,-1.99917864433081,3.0867959758488,-2.67317711657739,-3.03826718052165,2.16254017604724,2.14289987898913,-1.28302614677006,"cell_4287",13106.2373046875,20447.455078125,"Inhibitory_CP","18","White matter","White matter"
0.75843319394661,-0.33558685012501,-2.86167410929632,5.13185914312351,4.07948958723537,1.57748775957327,-2.25829777493644,1.64481404673653,-1.34490906247907,-1.44030596057227,-3.75473179102596,-2.48562542927493,1.86162011007724,3.41305606302004,-3.39981670935429,"cell_3959",12959.7509765625,28200.171875,"Inhibitory_CP","18","Layer 6","Layer 6"
-3.44848240215242,-1.24611558755668,-4.31457786024346,-0.501194163405137,-0.429038748909748,-3.05408713356533,-1.59469633420928,-0.0394586503969643,-0.819211828794505,-1.54967025844181,-0.265991616579492,-3.20544615847699,-0.741896965968832,-3.46064153548584,-3.97845389725227,"cell_1148",19145.40625,11503.7021484375,"Inhibitory_CP","18","White matter","White matter"
0.772645153560062,-3.41162378223698,2.83008744299276,7.62986830138227,2.98555992083388,0.764407096938404,-3.44804341783682,-2.98017944987304,-0.604922730383968,-0.961605370409111,0.33311722409538,1.02995293960828,-0.183268854983654,4.42618171679084,0.10471683593959,"cell_5867",4284.53857421875,41108.64453125,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
0.375134864329304,-4.05621782210649,3.63115791634732,4.76283713394132,1.93246928792025,1.00545883869858,0.159640837905805,1.22147023317569,-3.08505133860807,4.16569841013844,3.85839934878922,-0.354549700923493,-0.290079065722872,3.06719731602636,-5.33216534523913,"cell_1845",13987.6328125,36954.24609375,"Inhibitory_CP","18","Layer 3-4","Layer 3-4"
-1.44991681879736,-6.89113161490358,-2.42857438791329,2.25894435408762,3.72888611760544,0.42337381664691,3.47666358958231,1.03316507481236,-1.43938321767099,0.106495206713715,-0.480442589671968,-0.753097988730115,-1.81168712470092,-1.15320134148561,-1.70107394279878,"cell_5754",2276.58056640625,45376.19140625,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
0.813789955675276,-4.10089630345589,-3.53754907798311,0.955480366847106,-1.08104431298646,1.05341095895795,0.234883541405655,1.27754172027573,5.4892257773466,-0.526971713721403,2.2445495199013,-2.74991266363354,-4.48372510267654,0.220428696402376,-0.402995417583739,"cell_1414",19584.9921875,6383.09716796875,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
-2.35194915572871,-1.24816119284524,-5.54935677359701,1.06106814593803,-0.431234389938816,-0.566196922800265,-5.3253699872384,-0.512390033899495,1.6038344481579,-0.618155950031566,1.43053502961087,-3.81055295762925,-0.120921602948094,1.66941427454187,-0.719748576957036,"cell_1286",19600.275390625,7779.64599609375,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
-0.429588875145114,4.16193307956278,-1.46661522635238,2.64471824729155,2.8043910832704,3.40504441515588,3.23032012447663,1.62701758160532,-2.39599123639359,-0.490633881894427,-2.45643712022339,-4.36317089429699,0.0991274349114257,1.7874859084302,-1.09293968812914,"cell_2646",14078.6650390625,20070.03125,"Inhibitory_CP","18","White matter","White matter"
-3.67156770520775,-8.21474337573484,-2.39576668426241,1.52801367314405,1.51880395396991,-0.400695413876119,2.89097192200227,-0.384976024570832,-2.03285131541133,0.213859262186366,-1.03205526765548,1.31366457655109,0.112429527485066,-1.26886351256857,-1.74974925821715,"cell_4980",6898.49853515625,37144.87109375,"Inhibitory_CP","18","Layer 4","Layer 4"
-0.558647601368941,-6.77331283529844,-2.28584255681762,1.90575510998517,0.806750929192247,1.87749433361892,-3.8630060106979,2.07772777035335,2.06235586271166,-2.07594276605441,-1.06041591149347,0.257660570526903,1.21038195781233,-0.503094681613535,-0.958995585560296,"cell_2311",12681.794921875,29283.869140625,"Inhibitory_CP","18","Layer 6","Layer 6"
-1.3894936145711,-4.5733351335789,-3.6097588776817,0.167929484547162,-0.795797977463882,2.81566433639257,-3.07900617347083,2.25692548398027,0.405403729364175,-1.13540159504529,1.35898476191811,-2.45706847124562,0.00836143173323102,1.66983518901296,-2.74417660470396,"cell_765",18527.7421875,24763.673828125,"Inhibitory_CP","18","Layer 6","Layer 6"
-2.76368009294322,0.927038078481131,-4.79265893683634,1.80740755044932,0.20888203343966,-1.66313173286276,-0.60560200940736,-0.461218515568474,-1.23405351366592,-6.5227355269167,3.54599883912936,-3.58732408369292,-3.01884824312322,1.73343702884841,2.14437674036761,"cell_1279",19673.88671875,9450.06640625,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
1.68828418859401,-5.53583595957265,-1.05009491701716,4.49663067476258,-0.630537409019178,-1.46574166374941,-0.230816317770132,-2.45328265071686,-0.415115784245005,0.984795567280867,2.61667333733894,0.4425802250852,-3.3506158815199,-3.19039878463728,-1.52247076662867,"cell_4568",7699.19970703125,43542.00390625,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
3.75964800472792,-0.206816252216443,-3.25682147162225,4.21533364518978,0.806582371433212,1.46736282945477,-1.24480294503278,-0.486332116165631,-2.96912014042365,0.081083806000017,-0.468694863382016,-2.17351197662459,4.62301190815398,-3.7666439133478,2.13602433838792,"cell_3901",9629.8359375,32022.142578125,"Inhibitory_CP","18","Layer 6","Layer 6"
-1.86884063597355,1.63501213991891,-2.74218541061575,7.18111767112576,0.343892024664037,4.79110779228374,0.908715633131332,-1.14921778969334,-1.74448171585709,-1.90938120112202,0.933336954219265,-1.74149313626566,1.70600645570729,0.0466890686452306,-1.6203734329209,"cell_2848",15135.166015625,12878.3251953125,"Inhibitory_CP","18","White matter","White matter"
0.223801449404156,-0.645003475975778,-1.2685060516948,1.0383509187744,3.83313483563077,-0.606707473516212,0.83184690369297,1.5480427605578,-2.24331824647389,-3.57598271703162,1.96401934288667,-0.945534769578286,-4.14859414551519,1.45670366918383,-2.96811873929222,"cell_1284",19618.33203125,9121.47265625,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
-0.797595664660636,-0.950244080603117,-3.90953159525312,-0.0140212074337395,0.659968821692328,-2.32189284161213,0.607951725395721,-5.39842738004803,-0.28074964179905,-2.16565002242238,-2.24092721712206,0.786602789456553,-2.82986832957072,2.62481617539625,2.04484753256453,"cell_1271",19997.607421875,9890.234375,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
0.918993726650665,-0.910056335679611,-5.44416862840282,1.58630295118333,1.00328750849325,-4.00403988488378,4.21528396511694,0.0607997863323893,-0.0163373588192735,-2.42142760980858,-2.8494360346466,-1.89796540797214,-3.1366967853732,3.23544040652404,0.365948804804451,"cell_1306",19076.4375,8711.9775390625,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
5.62167923035806,-0.129486208202742,-0.899692168924285,4.72146684293985,1.5072075575639,-2.49630110518697,2.98205501628364,-2.3754201181252,-5.23116415692198,-0.628980744730132,-0.017736750907746,-4.29199201035086,0.790850599673182,2.38610925485947,-0.0318284803123092,"cell_3477",9921.7578125,41871.0078125,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
0.538597367500265,-0.704679462384034,0.480378589611695,1.43418421921807,0.942721970326731,0.980957513620789,-2.02582709380909,3.39693397363609,-0.982775067617518,1.2795939544543,0.889653446013968,-3.28245494044397,-1.00166623836957,4.08577417388868,0.183906544000886,"cell_170",17883.451171875,39286.3046875,"Inhibitory_CP","18","Layer 2-3 lateral","Layer 2-3 lateral"
-3.28083182474484,-6.13918627780555,0.467093792002447,3.68888210693326,0.701412135216724,1.72641820260537,-0.662608579447608,-0.575315157040898,-1.11849139807711,-1.35603596921585,-1.03262807253137,-0.564787165456222,1.8514330679342,1.21064862335429,0.500685117731336,"cell_2157",16436.380859375,28542.064453125,"Inhibitory_CP","18","Layer 5","Layer 5"
-4.02306315202356,-6.58675965944511,0.719269259604809,1.59568548919664,0.0181911817156969,1.07942384146138,2.01926318805904,-0.0359758109318739,-1.4119195060045,-0.611389911728847,-0.48938685061384,0.286817839512703,-0.717307748834695,0.838007145221317,-1.58781188691141,"cell_1806",14537.8857421875,37777.10546875,"Inhibitory_CP","18","Layer 2-3 lateral","Layer 2-3 lateral"
2.87476337049119,-0.420897814734334,-2.28687359000692,1.69344555708715,1.9274818206444,2.67601704976276,-0.897495631028063,5.60517180158467,-3.23344853052067,-2.16406140815607,-2.77901231586087,-1.53602477319653,0.495324146976798,-1.68348688063362,0.233309500564919,"cell_4609",6437.62060546875,45215.09765625,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
0.117926445438425,-5.36945026723538,-0.0218714119356645,2.62766922703482,0.927072227304048,1.50802117941646,0.550904504239692,-1.86143460770629,-1.65636384357415,0.739383497598469,-1.94183516866927,0.139562825148971,-1.27648214968606,5.83301537731595,0.767154231427362,"cell_3758",8667.9892578125,35860.99609375,"Inhibitory_CP","18","Layer 5","Layer 5"
-2.92990621819795,0.607134377391666,1.98024222379379,8.73018939252367,2.34859285720586,-2.00333226071141,3.7223266625035,-3.02229094349726,-4.27523858656477,0.623861825215983,-5.74897191374092,2.64626449611696,0.0725213019067923,-0.568890942494059,-0.0641427216263521,"cell_2083",13592.798828125,32650.369140625,"Inhibitory_CP","18","Layer 4","Layer 4"
-2.44082261226895,-5.63746845410034,-1.91506770588645,3.53148429139582,-1.94743914595768,3.97567452897949,-1.59236835053948,0.636672456708094,1.82496472192097,-1.13525084939921,-2.08943482403299,-2.21041726133902,0.826173865517199,2.03896190088388,-1.97591159610183,"cell_687",17911.666015625,29505.9609375,"Inhibitory_CP","18","Layer 4","Layer 4"
0.75843319394661,-0.33558685012501,-2.86167410929632,5.13185914312351,4.07948958723537,1.57748775957327,-2.25829777493644,1.64481404673653,-1.34490906247907,-1.44030596057227,-3.75473179102596,-2.48562542927493,1.86162011007724,3.41305606302004,-3.39981670935429,"cell_2293",12959.7509765625,28200.171875,"Inhibitory_CP","18","Layer 6","Layer 6"
3.07634507331036,1.18409745446218,-1.10724377475227,0.599978651699184,2.93549901470698,2.36377729168865,4.07755489259387,0.844158933575953,-2.57179139172818,2.20857674179233,0.428157263526764,-3.46529371566672,-0.569500031024782,2.32981464024549,0.25718429127204,"cell_1425",19226.197265625,6821.6181640625,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
-0.65983878362891,-2.91552206534527,-0.904859613022287,10.6647360558834,3.04340348371395,-3.6521187023551,-0.802455814161695,-0.309617880941895,0.246172187265907,-1.18728167393894,0.242305094640755,0.403846253649463,-3.18118342354526,-4.72276403336041,-0.644103120030138,"cell_6196",1355.37329101562,36097.73046875,"Inhibitory_CP","18","Layer 5","Layer 5"
2.31810907766019,2.53360452652225,-4.92019057615576,3.56121420361004,3.24685978548186,-0.63181187665684,-0.467287764790012,-2.18448051390705,2.2774518235382,-0.462475883358441,4.7554588052398,-1.48888299144991,-3.89235283186692,0.704838082361609,-2.12866232444275,"cell_1334",18460.5859375,7924.18115234375,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
1.29748274223897,-1.23336214696797,3.33436360049257,9.62497951866756,7.21215567028751,1.45660286251967,1.50697321444362,-0.815333393588194,1.42891094152118,2.78422740262217,-0.560467045734435,-2.83935031538434,0.949933815281229,1.66359061612528,1.11241475313762,"cell_6157",2342.5390625,38931.16015625,"Inhibitory_CP","18","Layer 4","Layer 4"
-2.64537687940242,-0.949534245784084,-2.86508083240069,1.21045191497884,1.15637099140471,0.627847078216449,-0.839476109354167,1.921886414388,-2.29034940919301,-2.74333239553478,0.280284716290226,-2.90004834070897,2.24886898056041,1.74323899598795,2.45879959004828,"cell_3313",10716.990234375,43654.1328125,"Inhibitory_CP","18","Pia Layer 1","Pia Layer 1"
4.50867458411652,-3.90993309510731,-2.32868638674711,4.63882554998028,5.21155447957555,-0.706328281010913,0.677610363532447,-0.683443649463686,-3.17278769830776,4.973908267701,-0.06281227251888,-1.45076119876676,1.33234495286503,-1.95120942352589,-4.49853722504538,"cell_5692",3518.92919921875,45751.3984375,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
4.12007466313131,-2.92564153759686,-1.13422577833891,4.55232943022748,3.24880328942825,1.05489788706388,1.95197370898577,2.80666910565368,-2.29359108885403,-0.695354235400427,0.974282622119736,-5.15392801970115,0.60638239307114,-0.473027219703342,-0.16671279935375,"cell_5724",2783.41772460938,46250.80078125,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
0.502496341069347,0.249632635369329,-7.37823194350652,0.951947537659781,-0.0849896435026667,0.08051528915154,-2.14502285318816,-0.763291437819753,-0.631277833600704,-6.14088841900221,2.17911167041541,-3.03206372642486,-4.09057981083168,-1.54590047176823,-0.531785532797449,"cell_1281",19659.796875,7962.25341796875,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
3.64918584077608,-3.48360499764759,2.38528219776789,7.21902705497959,1.62609679874031,3.67405050003392,1.96713045474554,-0.963674996799112,0.515609112203488,0.56016541028099,-4.5602696708935,-1.1005609644005,1.05102578810815,1.76103170076351,-2.47185561924,"cell_4725",8009.1435546875,40652.2265625,"Inhibitory_CP","18","Layer 2-3 medial","Layer 2-3 medial"
-0.438278362225991,-1.32494258758193,-5.68271055811217,2.3739519107261,-3.52560763705831,-0.176875603412606,-0.132003382673775,-1.03586222001832,1.72377098121486,-6.3067422569663,-0.260472860354182,-1.10370302577615,-5.18230282301352,-1.87888474312163,0.24678352375025,"cell_1290",19538.685546875,10010.494140625,"Inhibitory_CP","18","Internal Capsule Caudoputamen","Internal Capsule Caudoputamen"
0.596356416611914,-0.548356473323874,-4.92706738666332,4.36479258632928,0.563726909681605,1.98551140599901,-2.93993164063127,-5.92418230532745,1.53457295557323,4.26821061358011,3.48211854203983,-3.59773171427229,-0.178721360085915,1.60534195442242,-2.58187342385983,"cell_4504",12824.2138671875,1349.51159667969,"Inhibitory_CP","18","White matter","White matter"
