"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","ID","Total_counts","x","y","label","region","Region","ground_truth"
-2.13320565319802,0.67952506544174,2.56833221862136,-2.47715122625038,0.0197504769050521,-0.506125642623748,-2.13438177475745,1.81327708492148,0.638654662992947,-0.32957546018411,1.07921426127447,0.947535132544782,-1.10416459280297,-0.392670626901383,-0.52800254372461,"Cell_25",429,12633.1580395099,-58.7537717762774,"L1","L1","L1","L1"
-4.4567198194029,1.00167400879084,2.77814277239884,-1.7539684147551,0.939193005819052,1.08110265145049,0.305240589950673,1.41719815424846,0.224235634025889,0.182409238871662,0.0588283834810328,1.14031910836271,-1.73202326341491,1.9484062498925,1.08750474330371,"Cell_26",290,10688.0792073018,-73.6059639909978,"L2/3","L2/3","L2/3","L2/3"
-3.40734016014282,1.11270523369342,1.45769236295713,1.2726849210772,-0.653396536027125,0.811506520494265,-0.824417643145934,0.489650491077973,0.574317789004237,0.408394480319598,0.612806729358694,-0.341450610930738,-0.126540063374774,0.017347239958523,-1.32794387243653,"Cell_27",810,12065.7230404305,-73.387523897189,"L2/3","L2/3","L2/3","L2/3"
-2.47235454772121,0.853211241661263,-0.15792283649059,-0.446190184276323,0.665596714495139,0.16275769723338,-2.11384699687491,1.28440955806785,-0.340691859081813,0.405678071006312,-0.305266859611535,1.45944919891831,0.917062548143353,-0.259076392992015,1.11601838902973,"Cell_28",470,13121.7103054117,-81.6681550276835,"L1","L1","L1","L1"
-3.15142250034319,-0.0578354170384071,-0.102017282187772,1.96547944104466,-0.319595273671981,-1.13432578836734,-0.45166378515046,-0.0562109870091045,-0.635346397538098,1.35491695121754,-1.72511913862408,-0.189350596352811,-0.700323261356104,-0.663351133017853,1.2532721217994,"Cell_29",447,4216.01394316592,-74.0576060211319,"L6","L6","L6","L6"
-0.166646570179801,-2.02438051678116,-0.0758358851625184,-2.52890635214685,1.88342008403603,-2.55857813209638,-1.65630727627457,-1.16545578973469,-0.484437988425645,0.0563456321808417,-1.93926368521705,1.74444367547749,-1.28186989373961,0.493224910286946,-0.991027667659574,"Cell_30",260,569.0051671412,-78.5359590846778,"HPC","HPC","HPC","HPC"
8.02733753626203,-0.019884917656074,1.16158123750039,1.33548397714915,-0.175120307895362,-0.252088277129171,0.129807589064465,1.48757274694998,0.240267576674537,-0.46429403084237,-0.383781487411136,-1.25199690056149,-0.80398711056737,-1.83536652156286,-1.12887495214574,"Cell_31",243,2851.33945257587,-89.3036467377822,"CC","CC","CC","CC"
4.59863158979952,-5.40413595408366,-0.0868154013015883,2.02095031537611,-2.52212916630435,1.3840358615691,1.66303659201207,1.7653755352852,-0.928820355228767,-2.00395865469821,-0.0743861757713525,1.86194610155774,-0.488962389902686,0.834133447948621,-1.01882064827652,"Cell_33",346,1324.54543851399,-97.2461791676463,"CC","CC","CC","CC"
1.04473656136671,2.08105801298951,-2.10588244998467,0.790884271692759,-2.18396033094625,-1.08110630112146,0.270308915112491,-0.391918359880265,-0.567950712860804,0.404313047985103,-0.733658475081558,0.819401233693207,-1.24048896291442,0.354735659943947,-0.506705744970167,"Cell_34",445,3272.78949903661,-134.017501605652,"L6","L6","L6","L6"
-3.01073121143955,0.764364648209987,1.03393559854627,1.84359079864997,-0.861251462903161,1.39400724983352,0.875222730562225,-0.995781647563862,0.135046110192765,-0.359875223278105,-0.181406833631587,0.970151004442757,0.444533853169466,-1.35272971693799,-1.02843826317347,"Cell_35",477,9137.06547002019,-125.940640515031,"L4","L4","L4","L4"
-1.29479032386623,-3.92431907169583,1.61479360481435,-0.835431500950958,-0.142692240819963,-0.813462120359596,0.245395439265964,-0.386919928027263,1.56681434647421,0.160863026918225,-1.08296668616593,1.64568342864758,0.336252195660168,-0.729322281248846,0.21290283259672,"Cell_36",308,9265.44990480723,-122.753093764874,"L4","L4","L4","L4"
-1.03447273182353,0.249519841498979,-0.554314218525054,-1.76724072565265,-1.61514435847865,-2.04162324881666,0.751662336682287,-0.34150113554034,-1.82385837713952,-0.458286205456255,-2.21423391458092,-0.596050967157679,0.0793651125496531,1.24424106361988,-0.720884993224103,"Cell_37",331,3603.86477798965,-138.480849904658,"L6","L6","L6","L6"
-2.77324509571923,1.08174707520665,0.943411256076399,2.01679728810291,1.07460633935988,2.22763106858655,2.73961321662218,1.14775041794237,0.184474695740848,-0.782836521758073,-0.479344389708028,0.167648526227347,-0.741820989415137,-0.146870202194705,-0.471304976719034,"Cell_38",417,9856.90474543043,-126.791673874186,"L2/3","L2/3","L2/3","L2/3"
-3.44733405866058,1.52106498228366,1.4000413006223,-0.312010541166183,0.839964786914712,0.712693716792628,-0.0430755007771318,0.161622095909423,-0.781650265384956,-1.24218482781983,-2.01926924168867,-1.41523207897028,1.41067338848763,0.564427855858911,0.371708934828614,"Cell_40",419,9993.97545980305,-133.463554420883,"L2/3","L2/3","L2/3","L2/3"
-1.21115591413616,-2.22891289261893,-0.388712561905784,-0.0611834630149025,3.27446847993925,0.0760389067459013,-2.50410101518015,-0.283920099850542,1.68435683261217,1.25724169155094,-0.77178090343107,0.516560014405247,-1.53977058087557,-1.25835392328745,-1.08337733802859,"Cell_41",413,11006.3656633222,-135.478299311883,"L2/3","L2/3","L2/3","L2/3"
-1.72148938540978,-0.0501550944123844,-0.859617737613033,-1.47349949784547,0.839227216273654,2.26784482407824,0.175797246200916,0.560499599273467,-0.719869561945007,-0.0148278443216233,0.470953196376237,-0.741361634982185,-0.859930663382964,-0.237558136185332,-0.277963868317267,"Cell_42",299,11766.1233230968,-133.09269435914,"L2/3","L2/3","L2/3","L2/3"
-2.5239705550649,-0.0500477559880028,-1.25631468214541,1.80073718567004,-1.03089341757484,-0.760059129711544,0.450999495750709,-1.63326845620565,-0.955858207237778,-0.119644939812959,-0.0904298833245426,-0.0281021914440062,-1.05930036409715,-0.570473600012131,0.0988690980433868,"Cell_43",517,4510.07820014798,-143.752219755827,"L6","L6","L6","L6"
-1.99502582336683,-0.423732248323981,2.42322854145302,-2.2236080787582,0.518542776574671,-1.04801266681422,-1.2138959694469,1.21056290617237,-1.54498301910832,0.701469052501667,-0.717920894264711,0.0491460953778158,-0.0302366464698083,-0.0648321851143295,-0.632816718057586,"Cell_44",322,12922.5309491059,-127.165961273939,"L1","L1","L1","L1"
2.47383766886688,-3.50317685143597,-0.773423637132849,1.41217127999469,2.95801342576694,-0.670635956570496,-0.416053100536146,0.567657326569503,-3.19325227605958,-1.2940251794227,0.67115585023694,-2.63502593824798,0.623195896982663,-0.29493040878375,0.601730310447304,"Cell_45",555,13714.760391198,-154.939254700278,"L1","L1","L1","L1"
-2.86376481217146,0.294339443467049,1.87832408064318,0.496963789079532,-0.800363708396027,1.37848045973864,0.387846596366387,-0.0648657157778258,1.29068075990238,-1.00945605294377,0.393176344423922,0.17030831125523,-1.48333734954969,-1.51506734541176,0.600017534517626,"Cell_47",375,9423.85794334975,-159.907019704434,"L4","L4","L4","L4"
5.93497958516477,-5.02403190861686,-0.424758833454634,1.26962204439468,-3.15247288123552,0.062148481371361,0.501525306756512,3.08331732670709,0.0171749981572951,-1.5206631104309,-1.94547272460461,1.63767540470255,0.439912127870336,-0.0842261899773432,-2.00450037512436,"Cell_48",281,2553.5340472268,-168.394769357496,"CC","CC","CC","CC"
-2.67973458155352,-0.55522302959759,0.803966564474337,-2.58993557328704,-1.16457856898427,-0.957895020490889,-0.161436990764919,-0.0290390263588588,0.62207723773415,-1.5051274780986,0.430485685652949,0.269384218831216,1.18968546798385,-0.549954904884817,0.6616900349591,"Cell_49",374,6873.34053559167,-157.090363927672,"L5","L5","L5","L5"
-0.401227453730233,-2.80975480496527,-1.84047429898608,0.192197661309576,-1.80566222652129,0.868741712614057,0.499283470467109,-1.34172358906027,0.035898418266602,-0.417581490343165,1.68940656778079,-0.649533195111155,0.114860207230005,0.776059337805279,1.10036501004526,"Cell_50",541,7081.70086906616,-173.704804460113,"L5","L5","L5","L5"
6.59306225536708,3.17795648108806,2.41980634749311,-1.41043919509121,1.17464115100256,1.52868381867866,0.20263168416192,-2.43046352170416,-0.490019822816648,-0.456250292707937,-1.03329529556757,-0.0618723998885043,0.397702620508075,0.952711087918824,0.584552262668777,"Cell_51",319,5523.49384813687,-177.948793063042,"L5","L5","L5","L5"
-2.72169558528761,2.07328601038406,-1.67489715799896,1.71350738012956,-0.797285514114405,-1.75828013725395,-0.898958242011159,1.51229069523019,-0.715114465004512,-0.305120038949627,-0.0356078846547456,1.65202025218685,-0.444007873207578,0.409058984504934,1.94549062818183,"Cell_52",544,4053.37271828073,-166.744537361748,"L6","L6","L6","L6"
-1.3339799003205,-1.43816149296449,-1.49089281024109,-1.58349393627996,0.188810749976921,-1.05187229563224,0.58707795056559,-0.990159225853009,-1.4982895912376,0.399191633979353,-2.65751580690258,1.24727221211855,-0.185906185558784,-1.18924109573313,0.078520144086016,"Cell_53",490,6314.98825331971,-157.131219903692,"L5","L5","L5","L5"
0.340279527718964,0.705801172750022,-1.28579950956648,-1.22394533381736,0.537556285122577,-0.270477325172881,0.651459630923657,-2.4799007235497,1.62005485382721,-1.40736499109149,0.181739764738278,1.4127304047521,-0.25442246001105,1.72158928352712,0.735616956636949,"Cell_54",371,1033.02193261284,-159.984551811825,"HPC","HPC","HPC","HPC"
8.7247575817354,2.85286840946019,-0.905084238405587,1.24712417632775,-0.578640086128374,0.938625659356822,-1.03020853694573,0.402432828515036,0.268553536959379,-1.48864919343996,-0.536917446611052,0.186377345235081,-1.37749029764818,-0.475674639380617,-0.552496446455081,"Cell_55",293,2246.44495746005,-187.971778377257,"CC","CC","CC","CC"
9.54490652715457,3.18126063795937,-0.619954973050095,0.928760631799194,-0.227659246768295,-0.341083342048454,-0.942188146041138,-0.792231747083175,0.55114492501214,0.288536267039975,0.703561938159369,-1.57749347326525,1.91352726202848,-0.53797325618696,0.517348200640375,"Cell_56",240,2811.9539800995,-173.638142620232,"CC","CC","CC","CC"
-3.65979907542922,0.127774928296345,1.70443657610602,1.20471151965831,-0.421909808975415,2.0524027963068,-1.57283199388912,0.426595144263675,0.0708768088607713,1.09358366067451,0.139374211690661,0.814098146582905,-0.69326214180459,-0.453740868553067,0.109918083641102,"Cell_57",856,11304.5225693904,-170.897635587676,"L2/3","L2/3","L2/3","L2/3"
-3.25167276799658,1.92847729540923,-0.886692215671144,2.56984162821093,0.677926315016661,1.622643511944,2.0070891636784,0.902074071615995,-0.785075660340036,-0.811459486900552,-0.0740222404609977,1.2240175300341,0.367444315072221,0.0552336240367306,0.644303940038482,"Cell_60",603,8723.93896783845,-197.695188232361,"L4","L4","L4","L4"
-1.38878387431753,0.894075406205276,-1.70877295326631,1.70787329643762,2.75130466571213,0.173783911741125,-0.635574165924192,0.808351164329253,-1.2628496846262,0.489002892962694,0.140631444427812,-1.29592592550061,-2.34609067621968,-0.26240989395427,1.77912853617282,"Cell_61",306,10627.5215613383,-188.584510532838,"L2/3","L2/3","L2/3","L2/3"
-2.44476767995676,-0.189876897088962,0.649119031854168,1.05444716959715,-1.764994122087,0.163500653590153,-0.888140487701334,0.85253421653808,0.590557084556511,0.576529281982556,1.31953999293094,0.629398587525999,-1.40347603323067,0.497778989209228,0.626057661122472,"Cell_62",699,11822.7615325532,-214.454841187367,"L2/3","L2/3","L2/3","L2/3"
1.10402908330915,-2.75693431119833,-1.01607439608148,-1.13475330199989,3.17423163279425,-1.92779598602964,0.0911735749390245,0.19091454706015,2.46885826743316,-2.32231634240728,1.18990812568812,-1.18144586838452,-0.642813143077202,0.256866720410938,0.172056520058169,"Cell_63",277,934.070542464949,-184.906041253762,"HPC","HPC","HPC","HPC"
-3.49474071650191,1.63255290615227,-0.00647887040224969,1.46977258034212,0.312130049501258,1.15263447773306,-2.21541022804134,0.416971128735494,0.467595866371346,-1.13292153950038,-0.186059225507581,0.665033516542808,-0.508875524215284,-1.41650848905853,1.16731729364424,"Cell_64",593,10469.8046691225,-224.012027872709,"L2/3","L2/3","L2/3","L2/3"
0.340081237700635,1.24065428526833,1.33149163451741,-0.457993923374746,-1.14226730907385,-0.869164267875615,-0.308783168286821,-0.822594047146736,-1.03831663592428,1.52704146178254,-0.789168821848174,-1.74170660899949,-1.17442132911085,-0.0519441110607864,-0.234300658555662,"Cell_65",478,5405.77069525377,-217.978070370535,"L5","L5","L5","L5"
-2.69865229228286,1.29306404109229,1.37670283429235,-3.0455485889341,0.851456105326414,-1.93165963603101,-2.23337728963806,0.580911053775489,-0.0281398556374531,-0.61438473138776,0.693988445061471,0.983330430673428,-0.306109846102691,-1.09500943981162,0.191707813366624,"Cell_67",292,12753.1311715064,-253.016147252309,"L1","L1","L1","L1"
3.38626356447702,-6.410777085709,-1.12789746925239,0.950815087356654,-3.06999265507214,-0.221445537699272,1.09256806009021,3.71811182609832,0.784972865357928,-2.05339678294568,-0.0934181275369699,1.69619830028622,-1.73190697533789,0.475938326167394,-0.751375090499749,"Cell_68",349,1346.58201173148,-255.122800347599,"CC","CC","CC","CC"
7.9560427793902,2.00124236144858,1.00973169165841,0.455971076161498,-0.252961468187413,1.24310620218474,-0.945018002423717,-0.813050762855858,0.497411518635934,0.835337813783202,0.00795539513202824,0.161224326791313,0.791053498721595,0.368830890768061,0.543225512642075,"Cell_69",237,2669.91797211224,-235.117662248236,"CC","CC","CC","CC"
-2.4077871239565,0.40877957883677,-0.141621891637247,0.00856137028007865,0.68659031810484,-1.15015372862654,0.807577206221721,-0.0512145935185656,-0.320923242004242,0.107518258061185,0.637234730307161,-0.216378748394186,-1.5745038766883,-0.206036069924258,0.150710335403946,"Cell_70",408,6022.42853763543,-239.604768888679,"L5","L5","L5","L5"
-3.3033282282558,1.22644130090906,0.777932823449418,1.57213078326958,0.295993320026995,1.64861056138015,1.54639375593731,1.05342678580421,-0.258217462681335,0.371092264199411,-0.630161042053874,0.478654745982693,1.31520208679849,0.753500102012835,0.472767924691561,"Cell_71",371,8838.50132353736,-247.522986332451,"L4","L4","L4","L4"
8.82310044296767,4.39417395022655,-1.40378819819336,0.296958483211064,-0.718270168652364,0.780146720035918,-1.18583084482483,-1.32896725456888,0.0150588883432141,0.395707448680281,-0.285657131744856,0.43316898356307,1.54091465049907,0.47416327589092,0.726896358111189,"Cell_72",305,2801.52331057217,-282.032728985166,"CC","CC","CC","CC"
3.35198710061016,2.4089390902113,-0.108396219133042,-0.762507887342291,-2.17617337671577,-0.967326227130052,0.522085425905984,-0.887690916487894,0.605651373391798,1.91815050624221,-0.769438310374802,1.89295027967497,-0.304728031402514,-1.33477048657964,0.127547632633107,"Cell_74",351,3288.22270203578,-253.983792271886,"L6","L6","L6","L6"
-1.23833953576006,-1.26356785222155,-0.91019388791162,-1.66558080225617,0.487462212488929,-1.08526831353318,0.00207512606874278,-0.817815831457795,0.685421801391578,0.811299039160124,1.288911686277,-1.493185100881,0.65907543777813,-0.129188228342966,2.21231439111691,"Cell_76",277,1020.53960603521,-297.10435875943,"HPC","HPC","HPC","HPC"
-2.4842073634597,1.78662850738266,0.0697762749787453,1.33846944953565,0.049168069367986,2.09925170720882,-0.0162133424782039,0.292474683399776,-0.71863951982232,-0.0166489932859163,-0.678424714107578,1.00263865712536,-0.236807725696586,0.0382120781211157,1.82865400625949,"Cell_77",618,9739.76554460112,-258.264150202286,"L2/3","L2/3","L2/3","L2/3"
-3.64061966988092,2.32999877464533,0.055667429026563,0.538790381103779,-0.597094565442926,1.62651687720302,-2.04229057868499,0.950562282104351,1.11808128337061,-0.567283427439261,0.223898404130821,-1.22958949149919,-0.64530152868818,1.16746254720555,0.647937840502669,"Cell_78",798,10631.2953748989,-305.898101436438,"L2/3","L2/3","L2/3","L2/3"
-2.16634389224669,1.14247265660306,-0.498189129596553,1.6667973823374,-0.296828147640756,-1.29856413788131,0.287415728221869,-0.304072945724081,-0.514770772398635,-0.0645013270236874,0.351023156797893,-0.0141434247943738,-1.50067991334719,-0.622500555501085,0.188692482271021,"Cell_79",567,3603.87064228061,-289.745062682466,"L6","L6","L6","L6"
0.172291170389171,-4.35701898103072,1.56384431418972,-1.65959679728868,0.637148499197531,-0.110229932513612,1.83801293325443,-1.53965295520227,0.608536577106889,-1.02857132989774,-2.83809164852619,0.874713778682879,-0.654579484401482,1.86473985213775,0.565130535276087,"Cell_80",250,6890.98509870919,-292.287537965072,"L5","L5","L5","L5"
-3.33032853177102,2.41733273426368,-0.259701492733989,1.50648298104442,-0.587973355395335,0.731660840130007,-1.53026093552522,0.860723176192378,1.05264115101004,0.115126853170145,0.160891982543313,1.04487274385168,-1.77911605063118,-0.327000569157489,-0.50132927397682,"Cell_81",930,12261.3897756032,-307.499645689219,"L1","L1","L1","L1"
0.983233872396959,-1.4179332451431,-3.76092415439664,-0.514643523154463,1.06329834762426,0.318504636005858,-0.847170897349769,1.57161410441283,-1.38692489524021,0.686794893453612,-0.614988084586726,-1.484122391868,-2.88520373567978,-0.710275441845611,-0.851523337597509,"Cell_82",333,907.588933873144,-326.160107962213,"HPC","HPC","HPC","HPC"
-2.40240445320079,1.70388853445424,-2.26596402638953,1.37894939888618,-1.11433325083575,0.280912924366815,0.14317384765199,-0.583427541315478,0.235435417783399,-0.423892141980389,0.661104528906673,-0.678715878149504,-0.564028521737468,-0.917260211879426,0.149370832468471,"Cell_85",662,7611.68085453359,-311.772790280496,"L4","L4","L4","L4"
10.3397101566698,4.5619579795386,0.832532973732937,0.092178805432828,-1.20342234069956,0.982057498983032,-0.439154098719789,-0.155262786032342,0.924103431992084,-0.23323973196819,-0.0348704705585167,0.516371693677454,-0.26951730330939,-0.297969563933604,-1.29554303858078,"Cell_86",302,1540.94787131792,-312.200995081133,"CC","CC","CC","CC"
-0.0417345966374661,-0.257360168952517,-2.14480717474072,1.02833288545105,-0.718013518055546,-0.621394562571179,1.01165009278573,-0.101820500800205,1.80749121388169,0.310751335373875,0.964122804938763,0.0442382803184184,1.22052489364073,0.074717485671887,0.0017327445738657,"Cell_87",478,221.481114078596,-311.758107592522,"HPC","HPC","HPC","HPC"
-3.69434545268452,1.45755684176376,3.21891474866966,-1.59763824586989,-1.57714084036224,-0.585368605914582,-2.03840279015252,0.545269629730933,-0.489859371457494,-0.761593199202751,1.04631662907809,-0.724400245193645,-0.870050955181052,-0.41300832745194,1.17699647583313,"Cell_88",417,10343.7787463678,-323.974217056409,"L2/3","L2/3","L2/3","L2/3"
10.0075560780624,4.96395815937046,0.249877208548124,0.161585342780257,1.0002925189005,0.878838948915403,-1.70506208890081,-0.535927370943626,0.91486033233606,0.441722377202466,-0.52323587640068,-1.23793723693533,2.19219597908293,0.521812313309712,0.794917003589159,"Cell_89",226,2668.30172990538,-324.698174519736,"CC","CC","CC","CC"
-1.51869109652524,0.0912977035811745,-3.69370059913681,-3.30844115463916,0.98964938577023,1.42033654829885,-0.143764890121526,-0.844979056973571,-1.28317825070604,-0.331355784246622,-0.78924339152586,-0.0619597886823037,1.30632799208388,0.494746063299971,-1.44815286993217,"Cell_90",603,13298.4905328049,-341.420923234992,"L1","L1","L1","L1"
5.80024248242491,2.32802842836238,0.550756841363207,-1.21391895070617,2.04298839781117,0.516530490808445,-0.202921034908759,-1.22119496002319,-1.54023542847827,1.61653120599227,0.77051752397668,1.03399310466198,1.04858631062633,-1.15589198663122,-0.132559120018775,"Cell_92",271,4919.20739077879,-341.815000287803,"L6","L6","L6","L6"
-1.48828085509012,0.772534038108459,-0.0985950250800387,-0.116251278130624,-0.201994040693594,1.28718882788373,1.69947213243816,-0.24847766147238,0.15825241827195,-1.4111804273081,0.565924258493707,0.0586726334901588,0.259484367649833,0.197609450358178,-1.25143451966315,"Cell_93",761,8243.81430278756,-347.414515972738,"L4","L4","L4","L4"
-2.4748801280552,0.784709435503458,0.386060168452814,3.21622173809413,-0.432668653000919,2.03288521223038,1.60235460538725,0.851963666230489,1.7371990326453,0.113133665944248,1.35644865514104,0.641357428844181,-0.241106628821673,0.0543210506395902,-1.21069556070603,"Cell_94",732,8525.11207060524,-350.196066496747,"L4","L4","L4","L4"
-2.49138519863335,1.12313089379145,-0.67727193413134,1.87752815122053,-1.90281139975696,-2.50648642615158,1.48998920811258,-1.42499282206566,0.432334148762436,1.91161268118164,-0.351912125488765,-1.5442800841362,-0.811225726400055,-0.067921882268346,-0.594767546136218,"Cell_95",674,4367.88555209669,-362.952984801319,"L6","L6","L6","L6"
-3.11757338071045,0.995469601784646,1.42543333446526,2.22832181112793,0.619562206448493,2.39620696308341,1.02516747281007,0.584222719845881,-0.590185194352663,-0.118508825516752,-0.161729199892213,-0.807531957006904,-0.0323662120732,0.0490283856687972,-0.739635846918116,"Cell_96",446,9874.98424563017,-354.516156853726,"L2/3","L2/3","L2/3","L2/3"
-0.907879969246165,1.8327952794816,0.0397775237871932,-0.253399965793104,-1.35018867987934,-2.78425011333958,-0.0470190099823014,0.584509278811136,0.387619285067849,-0.160969822972426,-0.82090451162814,0.527239885114912,-0.583111589898371,0.496680105384165,0.0332596564320488,"Cell_97",318,4236.00553303738,-373.704883227176,"L6","L6","L6","L6"
-0.53802075872666,-1.69397841160209,0.379146636269148,-1.78400423470803,-0.378749136392634,-2.6955355697105,-1.15021690704273,0.341075976873362,0.854149094239175,-1.01412478720381,-1.42872468227213,-0.547069784655435,-0.605166872651385,1.81687337708758,-2.10784978953699,"Cell_99",202,4009.92892156863,-356.910947712418,"L6","L6","L6","L6"
-4.83633222816905,2.24658542588829,0.131734818919627,2.30442046604245,-0.278992560707829,1.31296130319599,1.49611940971102,0.0242192565572384,-0.345434363649746,0.230951772781779,-0.134545086384743,2.13650972837264,-0.331609578703214,0.9852516178369,0.496219150448041,"Cell_100",541,8916.87594464172,-364.500091049804,"L4","L4","L4","L4"
-1.7863846441798,2.13634467553692,-2.16102515149631,-0.297833680337645,-1.39130587933401,-2.11589379059921,0.567703149480057,0.678618245454057,-0.753228726721619,-0.308629305997221,-0.427585470288331,1.60083269306842,-0.483607756793717,0.146376810438176,-0.0728952396299927,"Cell_101",434,3486.99762234991,-377.973003764613,"L6","L6","L6","L6"
1.21151552646902,-3.68912792090573,-0.241165382441838,-3.86443114984806,-0.607554080011947,-1.18110050593605,1.28050977118109,1.70151954037504,0.733742707112469,-0.0908433780059919,-0.164849387002875,1.34370209863233,0.981789273486397,0.714682592573228,-1.5827616314139,"Cell_102",205,1196.07499021526,-356.881252446184,"HPC","HPC","HPC","HPC"
-2.72647211330814,0.545260541097847,0.509325048850542,1.58505526296094,0.527648011155782,1.98959130315899,-0.973405361443131,1.33698616991098,0.567318842687224,0.628765161580654,-0.345440949912975,-0.107665999853457,0.322254399480598,0.169884852976216,-1.62556664944377,"Cell_103",897,11586.1468478908,-398.012777551596,"L2/3","L2/3","L2/3","L2/3"
1.05720560312599,-6.2718308613641,-0.474857066232013,1.42536004960277,-2.42213048896403,0.282731252250899,-0.369774562350623,-0.665952656392895,0.773916421385712,-0.951253384884189,0.966589318695064,-0.337194674179865,0.961857209055556,-0.507065599873963,2.36681194543138,"Cell_104",272,113.550083713411,-393.326655504878,"HPC","HPC","HPC","HPC"
-3.89823823377567,1.8955897890567,1.34156624054632,0.669296150410713,0.648439541084954,1.02517939767795,-0.933803399896819,0.172747001127056,2.02982640285674,-0.34994103443032,-0.724722399298704,-0.174688244448037,0.888595806208368,-0.139196830016737,0.56770047956152,"Cell_105",726,11266.3026763171,-366.439555630365,"L2/3","L2/3","L2/3","L2/3"
-2.14500540946008,-0.511344460154005,1.3184519076754,1.27498403361036,0.181034304779638,2.15604247086505,1.55670192558346,0.409581919036413,0.712192256992047,-0.131228124347594,0.0422303691145606,-0.502128789040205,0.351054234893962,0.502170623386061,0.24616003799986,"Cell_106",787,9341.23563988095,-364.447544642857,"L4","L4","L4","L4"
