"X","Y","cluster","super_cluster","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
826.844167004099,122.183383554464,"4",4,3.84848183124571,-0.161247941975784,4.2495777630772,-9.45822011843041,-5.39179816664121,-1.69491971840671,-3.99937714995304,-0.350664782585279,-0.0600455920054879,-0.285871657381051
846.117520425885,122.183383554464,"2",1,5.45151472430087,-0.561975954388375,0.986162544887805,-3.57666900453886,-1.25636002763034,-5.0820273180316,0.205734483794964,2.12789832556437,-1.49988796871689,2.74851051591516
865.39087384767,122.183383554464,"2",1,2.43186764626263,-1.34681439192464,5.17906927109356,-3.59700715023864,-0.356967602250814,-2.84580555002045,-13.2315087953612,1.20324432170147,-0.161959622916763,1.66918330952184
884.664227269456,122.183383554464,"2",1,3.06638492381048,-0.522121581378849,0.882455829189001,-2.69326308964901,-6.46014280850623,-2.86519908695208,-5.2864863613196,1.17156096963634,-0.959354352442638,0.863229377726716
903.937580691241,122.183383554464,"2",1,0.676431309632291,-0.550245103378305,2.03751477121568,-0.689908860694747,-3.18799705857558,-3.56672969089496,-7.80017265905079,3.02334954727182,-0.570446999938763,2.91688641336807
923.210934113027,122.183383554464,"2",1,3.01168115362526,-1.26951937105992,2.37344977151442,-1.10582002514977,-4.08546542635796,-4.4233593552819,-4.15277309680003,0.382494295276264,-0.234117585467252,-1.15042863747685
460.650451990174,141.456736976249,"1",6,4.09152794617372,-1.02591135153184,3.11510301744545,-2.08142255277037,-0.643255816632645,-3.15107749467726,-3.07499700292721,-0.110284407995113,1.10738844169647,0.65373910671577
479.92380541196,141.456736976249,"1",6,0.433526122188973,0.0537407364757361,2.65514907313377,-3.74172296210052,-3.72344838807344,0.455174648086514,-1.50728928147996,-0.077669367663388,-1.13698371764643,0.194557208128376
499.197158833745,141.456736976249,"1",6,1.31130352855074,-2.77597512330297,2.09901685815433,-8.05054593029999,-3.65768816910287,-1.08258053544884,-4.16831959730065,1.5906033027283,0.543754784304612,0.893564953075645
518.470512255531,141.456736976249,"1",6,-0.826640517225405,0.414519883722952,2.24751880322906,-2.84960980906522,-1.89151467267581,-0.0480468083757185,-4.01565238877641,0.190932873187638,-1.58200520092897,-0.764317503391927
537.743865677316,141.456736976249,"1",6,1.03890553269977,-0.406182078622678,3.40245423657524,-2.22043323559935,-3.4734663915308,-1.56309588610904,-0.189888837218348,2.60813799264028,1.40494388185565,3.21597797180095
557.017219099102,141.456736976249,"1",6,0.403545437731561,0.647094325820402,2.30305196453538,-7.32404722746383,-1.31412813247017,-2.93525047441878,-2.6627473509743,1.11571236844345,-0.679016138482654,3.70631493745871
576.290572520888,141.456736976249,"1",6,2.35576405094903,0.383271566798976,2.80978410825642,-5.52839491674172,-2.18593848376532,-3.03399920065566,-6.78455750503576,1.1183212862352,0.799823592263165,1.75620077337866
595.563925942673,141.456736976249,"1",6,1.33855376581626,-0.574972121789894,2.21525651501601,-5.52882349870808,-2.53037040372699,-0.175452547278219,-0.422440513445236,0.751849230801262,1.00974054819516,-0.0973366969609655
614.837279364459,141.456736976249,"3",4,2.55717351665746,-0.248380755357569,0.660497642644938,-4.20708448808734,-1.49891572910137,-3.20125286169689,-3.51609842506797,1.57267799014957,0.106146015801313,2.27642504372966
634.110632786244,141.456736976249,"3",4,3.63454405272174,-0.822726307924527,5.11687387027401,-4.08951368208338,-7.24998549789853,-3.78760993980122,-1.95020759724542,3.21066586235028,-0.568400688529816,-1.21747057665786
653.38398620803,141.456736976249,"3",4,1.89885576284459,-0.124971889541971,2.9629696084127,-1.43597759342637,-2.04611971387404,-0.668748721556242,-4.61366954681873,-0.425937375336044,0.570277724712707,2.56282946884365
672.657339629815,141.456736976249,"3",4,0.310592491201297,-0.106971103240717,1.55630842661942,-0.0245901218255151,0.17048090517345,-1.45295681729865,-2.42094582647295,2.02613284239726,1.41139125308351,3.27829899332401
769.024106738743,141.456736976249,"4",4,1.16754303472572,-0.658552448148737,3.23594796927761,1.12660405677425,-2.90778200694862,-2.8252834271808,-2.97379871609662,-0.485420237126698,0.746784283392431,1.46764049779702
788.297460160528,141.456736976249,"4",4,3.87792118232192,-1.10479496399759,1.39583621378422,-2.40536441045879,-1.28398882659774,-2.33414057639181,-4.10175770388424,0.0890434976997401,-1.09267803451537,0.26563152694501
807.570813582314,141.456736976249,"4",4,5.40471816297078,-0.874288465158406,3.02893712509297,-2.47439304467391,-0.433933803907895,-0.881699934269498,-3.68556743176394,2.59228401046462,1.12008239137842,1.71723781193596
826.844167004099,141.456736976249,"4",4,3.30464071911255,0.726025877789805,2.3130947870144,-5.34438477137054,-2.55621577474887,-2.54752471682847,-2.34989710654724,2.86309048258775,-0.617556106821648,4.07699040273233
884.664227269456,141.456736976249,"2",1,3.00810272092106,-0.756490187930479,1.7282986989549,-0.426949076878197,-5.18624162406668,-1.39075392801546,-4.93104431200128,1.48322310046241,0.012108210713899,2.56742011623646
903.937580691241,141.456736976249,"2",1,6.17809004433313,-0.61809233931798,2.38350086176218,-2.08922576524748,-4.53370318901269,-1.62829519828248,-2.56959799276359,2.06108736599794,-0.375365040537087,2.54287698637152
923.210934113027,141.456736976249,"2",1,2.17076059933887,-1.38879458748503,1.20438723554203,-1.96573767513006,-7.01573643409921,-1.20412976640102,-9.53127333277734,1.16675125693609,1.42513822065935,0.951468595995577
942.484287534812,141.456736976249,"2",1,2.68593257425526,-0.657681558079069,1.82001033757191,-4.348092912232,-1.97049640106526,-3.77240971595371,-2.73082844998075,1.6795356189844,-0.0612557000428332,-0.0382047459693959
441.377098568389,160.730090398035,"5",10,1.65010618934126,-2.91111104416094,1.41117549284632,-4.97077253202358,0.293134604284245,-2.34806429245482,-2.69634364341201,1.56027787000089,-1.65319585642393,2.40039191932245
460.650451990174,160.730090398035,"5",10,4.74444536599632,-0.893848459209258,-0.233654555529383,0.781188542415384,-1.63226058098783,-3.46741916422079,-9.06978277117874,-0.0136302088056163,2.26045688073621,2.23850640763773
479.92380541196,160.730090398035,"5",10,3.10326708454913,-1.82461841798817,1.74317790921038,-3.56918596829685,0.248610480077992,-5.26377472791336,-1.75866138828287,-0.215342349392841,1.11108404274072,3.4767525159651
499.197158833745,160.730090398035,"1",6,1.8382660646317,-0.609898848252884,2.99163243739993,-0.389521506510296,-2.36934553864819,-7.58127015255297,-2.49432047287536,2.24922540881795,-0.387394005711089,-0.4778032037075
614.837279364459,160.730090398035,"3",4,1.94836621709486,-1.04313759445304,1.24143768525045,-0.933307212950916,0.343214238797906,-2.68371653062931,-1.38554431779609,0.467952156088251,0.014243146630391,0.893381163851695
634.110632786244,160.730090398035,"3",4,3.54023958285345,0.445155015222651,8.10576394319429,-3.95499157951991,-1.82832696480298,-3.22853492579967,-4.8214294529894,1.69699618823088,-0.0199696892169548,1.30848171201567
653.38398620803,160.730090398035,"3",4,5.3556508770604,-0.656704714845685,3.68572840551247,-3.56528384953099,-4.38069976361236,-1.6789780624731,-4.12844214115785,1.63655990925611,1.12350965102535,1.18204396728413
672.657339629815,160.730090398035,"3",4,1.90304744915549,0.339405221740861,1.70216150205948,-9.1583591710909,0.0852875715962646,-4.81847282483071,-2.29894145799868,1.77322600957907,-0.988942189143085,2.60218997661639
769.024106738743,160.730090398035,"4",4,1.38218930246377,0.11609304496751,1.50228462480421,-2.27235723785189,-6.03226753228141,-4.79049534859808,-1.63499480771409,4.77016305592083,1.73210213350794,3.32577435118547
788.297460160528,160.730090398035,"4",4,6.55479632798938,-0.63346881327911,3.49046957203017,-0.873526212933981,-1.68033269771774,-3.65589307066746,-1.77975657661031,0.516362970585783,1.58630602653201,1.12305102385043
807.570813582314,160.730090398035,"4",4,5.29480352975104,-0.399042524854824,0.132152147206271,-12.14811061895,-3.69561097091917,-1.74528757886177,-2.65602083788082,0.749176496870678,1.28326629558116,1.12417537741873
903.937580691241,160.730090398035,"2",1,0.405743883027913,-2.71323469542722,1.85767554612614,-3.57933429761552,-2.69160110915331,-2.40073237757883,-10.3871337111126,1.10494633138346,0.655903820588194,3.7812797611029
923.210934113027,160.730090398035,"2",1,1.31097882441621,-0.481887723391899,1.26262163279205,-0.625432736906922,-6.16246221129078,-3.65811096558424,-2.75366338820268,3.15638665337721,0.901934947952011,4.20937173233391
942.484287534812,160.730090398035,"2",1,4.01992141498747,-4.05149644867039,2.04368531542615,0.40050179417864,-1.73780978538106,-1.19665552331004,-1.29416743780431,2.96398848055644,-1.87033796771425,-0.233450521419508
961.757640956598,160.730090398035,"2",1,2.11399775921011,-0.415748020848066,3.40899784269665,-2.17434528485789,-1.91050298509545,-2.40982776501121,-5.84917228881148,2.00194315784549,-3.0845142458035,-0.282622804264114
422.103745146603,180.00344381982,"5",10,3.85442921370097,-2.81681908809248,1.68179461177554,-0.623301171083241,-3.82382525004549,-4.63032349636445,-0.626396308131986,1.90939831047169,-0.570097618315856,2.01398419180736
441.377098568389,180.00344381982,"5",10,4.099988879464,-0.504019755121987,-0.0400990466932488,-4.36435119780349,-2.25946638971767,-6.86901488922095,-3.37877910566351,0.606881683923954,0.0360695778977666,2.5104638258457
460.650451990174,180.00344381982,"5",10,4.77426736383691,-0.831087256770241,0.978812115605748,-0.00406567672196989,0.139343269580705,-3.79910573233941,-5.3318686131625,-0.844549825445775,3.43696651539925,-0.510698639137753
479.92380541196,180.00344381982,"5",10,3.14962797244364,-0.746696190739864,0.725027671100835,-11.4021045577332,-2.81729019512615,-0.878304694335887,-5.3014207292635,-0.353692096564819,-0.79507574480065,1.91605796859836
634.110632786244,180.00344381982,"3",4,5.01441152742346,-0.902679192654469,5.03870898280669,-4.46696084562957,-4.38808786218294,-2.33485220202625,-2.50962943957506,1.37711309357003,0.22741639503391,1.50686014781133
653.38398620803,180.00344381982,"3",4,1.03031494347925,-0.566712622523948,3.38604043334556,-1.1860913260184,-1.49114386669654,-3.39033118377518,-2.68099681670367,0.86330407953123,0.887024108638915,1.84540290431166
672.657339629815,180.00344381982,"3",4,1.89179951163137,0.846659241968005,2.69338143971339,-0.100213342639079,-2.83235396797724,-1.35204575323421,-1.00334913370693,1.03491375639483,0.270237232639334,1.02444561267499
691.930693051601,180.00344381982,"3",4,5.56125754354415,0.362081445771596,4.18693890601944,-1.33467526280334,0.599660439359364,-2.97499409108017,-12.1313647809941,2.85805433357309,-0.645717434787179,1.53607371375738
749.750753316957,180.00344381982,"4",4,4.36697426086526,-0.274777253065954,1.5920073276646,-2.04372029571002,-1.39822374111519,-0.65812020481769,-1.08168511651359,1.07570352886533,-0.508697263499939,2.54022628477061
769.024106738743,180.00344381982,"4",4,2.77974766150455,0.545846492962744,0.431565974291103,-5.15627581551854,-1.53306580156531,-3.01946737892464,-4.11190410205003,1.23725171708956,-0.154868663455323,1.9851169546819
788.297460160528,180.00344381982,"4",4,3.3689336189941,0.334622652682792,1.1748755423566,0.33201491851993,-0.884556923992358,-2.08359483521636,-3.99790204469854,1.99807057403706,-2.80937406232926,0.843011393970713
923.210934113027,180.00344381982,"2",1,4.16281380749379,-4.35593790895131,1.08261680530688,-7.38142559075458,-2.92150552513383,-2.95562925669299,-4.08570722997109,0.825144273024171,-0.321267003463295,1.55192487233243
942.484287534812,180.00344381982,"2",1,4.54197412667839,-0.387338679597655,-0.814295848554656,-4.49850051647929,-4.67255930348189,-0.37645576445004,-3.53455625688236,0.447484506061835,-1.84534747809884,1.62579797903651
961.757640956598,180.00344381982,"2",1,2.10926948490887,-0.784814899547866,2.37154849545003,-2.38060920224318,-1.27895325408858,-2.5162531488424,-6.05876554058225,2.1370724862602,-0.795650083251548,-1.26943664945273
422.103745146603,199.276797241606,"5",10,5.18915718593368,-2.60875806303769,4.44995525753875,-3.3614756876873,-1.30919893456045,-1.10619705906771,-1.63897862902408,1.19494843062222,-0.15520878173949,2.87011964122651
441.377098568389,199.276797241606,"5",10,3.58713828040891,-1.45432673386144,5.59956371023267,0.209319180444008,-0.601487202688333,-1.07805179100744,-2.3383855500074,2.62553963619906,0.849606853706471,1.49952514958872
460.650451990174,199.276797241606,"5",10,2.28515350775789,-0.596838713834771,0.33353643799653,-1.273053249304,-0.568380354351337,-3.99412016932614,-6.33280772327015,0.65538781907217,-1.73935630383824,0.199814047322918
557.017219099102,199.276797241606,"6",10,1.78069583605307,-2.11850827611705,3.75670940100626,-2.08697812848095,-1.67333008648882,-1.34886153877871,-0.34027590279919,0.513025122168369,1.0325649759699,-0.837071443659066
634.110632786244,199.276797241606,"3",4,2.85610082192433,-0.160137731450404,2.86570395286153,-2.92131176200572,-0.304896353014777,-3.11698208217824,-7.30043058324016,0.323899179428176,0.762440770024894,0.185298412505784
653.38398620803,199.276797241606,"3",4,3.01037506176115,0.100480181376441,2.96895738017451,-2.80922252006776,-0.591077793574205,-3.28710148072948,-0.647496890517596,1.79873310539208,1.08489291054941,-0.0627065294436548
672.657339629815,199.276797241606,"7",7,-0.214310439382397,-2.62203242580387,3.3029788964565,-1.64808288844362,-7.11400446663283,-0.281168367397575,-8.55192220790244,-0.170540168358135,0.341863649760229,0.466566275988195
691.930693051601,199.276797241606,"7",7,0.650976757211942,-2.96750621205961,-0.111785483989912,-2.34114047485646,-2.41514476387169,-2.10336278689051,-2.17461461816547,-0.325671174187546,0.521160828443072,0.790695633298513
749.750753316957,199.276797241606,"8",9,2.511215756371,-2.01200393651492,3.71554523205068,-3.70483915251493,-5.74269924644095,-0.119013867507992,0.0385299677048643,1.60518501213195,1.04196805606613,0.666713950271612
769.024106738743,199.276797241606,"8",9,1.16464271314905,-2.48235502166483,-0.132061795439336,-3.01408065563387,-3.39121012235696,-0.792076175701497,-0.704500275292744,1.76816469858323,-0.955151100281335,3.00264061889194
788.297460160528,199.276797241606,"8",9,-1.08580101840944,-1.46594763313696,0.218094667455996,0.696180276263762,-2.15115943924865,-3.18429194283903,-0.30663321292633,4.29109228900483,0.857909074436926,-0.718329644325199
923.210934113027,199.276797241606,"9",9,0.381049747896715,-2.70627268907508,2.32884170029166,-4.68547232578491,-3.89135383021531,1.23999463689655,-0.474143169404345,0.873480935873567,-0.318998038127123,2.31255930962014
942.484287534812,199.276797241606,"9",9,0.0387079677511506,-2.19087517442674,-1.81108122797332,-1.05310825536148,-6.62009963774408,1.98252398862664,-3.68854191034481,2.27529747988269,-0.523158350964836,3.51003475491802
961.757640956598,199.276797241606,"9",9,0.407120827295617,-1.90078888202727,4.17143496932626,-0.0278898172562497,-3.69432848670228,-3.78123142074526,0.0361792510664873,0.629149006992729,0.813749479506035,0.557836863543923
152.276797241606,218.550150663391,"10",9,1.88279045150043,-1.63036766682982,4.02078909935691,-9.51800853057897,-4.1856801652167,-1.91815085431341,-6.6813513498465,0.812429331849829,-0.974893265125652,2.15787336924805
171.550150663391,218.550150663391,"10",9,-0.853494859452504,-1.68508179709796,1.43087060299005,-2.48313986362873,-1.42426557943714,-0.348989889064234,-1.53484434804248,3.87731553525733,-0.408764526019992,3.40758640575894
190.823504085177,218.550150663391,"11",2,3.4717623601266,-0.512663645020445,2.52707899797089,-2.90281165298592,-3.54673580589944,0.731533995338198,-4.92923126749181,6.01829908884716,0.192188074319586,-0.0544514030090881
210.096857506962,218.550150663391,"11",2,4.0224274465715,-1.21805620360768,-0.69528640653331,-5.15448168959538,-3.07344166011762,1.41295857256472,-5.44550507633755,3.04895120975141,0.349712046620734,-0.62899805021939
229.370210928748,218.550150663391,"11",2,3.89307680084262,-0.164861331312203,0.460789180117314,-0.374416650282082,-2.17586098355633,-0.381335047113065,-1.65871580789661,0.850860881354528,-0.847410383169654,0.71732002457706
248.643564350534,218.550150663391,"11",2,2.84853295014029,-1.57630231947734,0.0988896202525282,-3.73292585262673,-5.09861900882781,-2.12298546341301,-1.47446570583116,2.10466249324792,0.353068848227703,0.549566532685425
267.916917772319,218.550150663391,"11",2,1.38950720735633,0.210502393333508,-0.387551338307725,-0.273968079938609,-3.100780797958,-1.42420474248264,-5.79795570384616,0.923275596016468,1.05244738055641,0.449227485222914
422.103745146603,218.550150663391,"5",10,2.97829011224557,-0.47329857299949,1.88391559796845,-0.605283449488366,-2.76709624916864,-2.35024006533728,-0.508454669922879,0.369683567253213,-1.40586730814877,0.731912336856138
441.377098568389,218.550150663391,"5",10,-0.00887743262029406,-1.267056218678,2.24690263996324,-2.75488108824336,-3.7655125612002,-3.17770351185758,-1.08677644114154,3.33973111595167,-0.267858654288376,1.14742499408925
460.650451990174,218.550150663391,"5",10,1.14134211190864,-0.659797867351441,1.48174564901599,0.910177646810996,-0.693088711883634,-2.41885468543072,-3.1342983068942,2.06798946725429,0.384894703160262,1.06386292290181
518.470512255531,218.550150663391,"6",10,4.9702410639676,-0.560661919784261,0.996104848723234,1.07465736593971,-0.00452269236272695,-5.86866265093172,-5.60312517108569,0.106698192744671,-0.937925594457452,2.9459188437648
537.743865677316,218.550150663391,"6",10,1.76641904563475,-1.52034099980179,0.172335362178902,-4.22950553522417,-1.43949557090424,-2.73442319350175,0.0771136465016231,-0.0261315948307009,0.599381842193206,-0.968855292883434
557.017219099102,218.550150663391,"6",10,1.13512294299153,-2.28154783778407,1.32336427546903,-1.11801927715095,-2.21424074702096,-5.62943544848696,-0.185928983574446,3.2612181733161,-0.85175988103113,-0.00718441539689918
576.290572520888,218.550150663391,"6",10,2.45404901795577,-0.330935419211897,2.13242077820889,-1.15690375575807,-4.70612207751891,-2.43030769960909,-1.98095769730452,1.34144703133363,-1.07516771980178,3.18990619950137
653.38398620803,218.550150663391,"7",7,-0.45357499578069,-3.09626804379017,4.24198040098919,-3.98390791977203,-4.04520075580752,-2.76120438085465,-6.02694375845639,-0.127031937587884,-3.91028450441063,0.748660566726016
672.657339629815,218.550150663391,"7",7,-1.6409998647754,-1.7540331472823,0.250545409099869,-0.280400322981745,-2.13728520130865,-1.18210707843578,-0.218858228515464,0.952974276200791,-0.019993760056092,0.682837910680079
691.930693051601,218.550150663391,"7",7,0.655239995652892,-2.29670273690379,-1.83603652020606,-3.61611862248654,-3.76562708082788,-2.11714822540132,-5.02760394444114,-0.185420655459467,1.19858820554781,1.92080303195435
749.750753316957,218.550150663391,"8",9,-0.833187013161557,-3.12317792395379,-0.0328012185862363,-6.31467156151275,-3.34757991141258,-0.41242110469363,-2.52919180811194,3.84070013256003,0.213732391988305,-1.28887417315801
769.024106738743,218.550150663391,"8",9,2.22681265955544,-3.00030093095296,-0.465322776747636,-0.442259366578226,0.0666949945820957,1.07164349832012,-0.83004239373332,0.881620661955065,-0.019083756148138,0.526926471821192
788.297460160528,218.550150663391,"8",9,0.752816494125484,-3.40691362116177,3.1585643560405,-5.11369554132505,-6.04709044390866,-2.51285412146893,-3.64048007237701,5.12066139197179,0.00437008697961126,-1.44105910459765
923.210934113027,218.550150663391,"9",9,1.35779649980365,-1.9395250228977,-0.287324710035995,-7.0047860744563,-0.703700334296318,0.709801554102974,-3.40477010151524,0.245752438808698,1.84227954144307,-0.375093722263054
942.484287534812,218.550150663391,"9",9,-0.305597597138898,-2.26956179556354,2.10143387451607,-3.3022492833453,-5.28527101297449,-4.95260600981791,-1.64286350815835,2.34502763741821,0.620387666789209,0.173025433708054
961.757640956598,218.550150663391,"9",9,0.773391751064079,-2.69288101048725,1.67855659433533,1.04652191140654,-5.49781170128483,-1.4305353955447,-0.0894938211145638,1.01793662722559,-0.493778151531174,0.811705110070142
113.730090398035,237.823504085177,"10",9,1.43194529045541,-2.56996113364253,1.52239165248351,-0.206365195432793,-0.955223423905428,-4.34347477859208,-3.59487466306318,1.52494432171198,-1.03679223047718,2.51439365136186
133.00344381982,237.823504085177,"10",9,1.20910384823795,-2.97766237342918,4.7542608556055,-4.10753714370222,-4.04159008204143,-3.74235437759264,-5.46499514029009,0.502059097166946,-1.18470547595293,0.0111697915723513
152.276797241606,237.823504085177,"10",9,3.01519533140399,-2.54220217104436,4.0088884369584,-2.9694226115676,-3.42936083466406,-1.64189215009758,-1.260474989305,1.05870126599701,0.86612296294806,1.94293324308563
171.550150663391,237.823504085177,"10",9,0.354887342591433,-2.08396024692233,3.32672726122636,-0.740333034942246,-1.20953360208689,-1.08976178398954,-4.56964735652461,5.37490700106316,0.867839000353031,0.395432444614274
190.823504085177,237.823504085177,"11",2,1.49044770985681,-0.90416007540436,-0.0269789707060573,-4.54109785495511,-1.45531016069592,-0.765447432889032,-5.08740807466653,3.48186310845008,-0.244455207589216,0.410146369351402
210.096857506962,237.823504085177,"11",2,1.65270057086239,-0.374468806124008,1.88265817662356,-0.662987921820637,-11.6499700649495,-4.70029678351362,-13.2810746018556,4.69656179954188,-1.05022376266944,0.411167690108085
229.370210928748,237.823504085177,"11",2,3.61060730560182,-1.07444983956889,-0.378594280813344,-1.27930476988535,-0.865605480786287,0.0273371364924794,-0.652360732754662,-0.22829031398411,-0.537467823317589,0.211158318220783
248.643564350534,237.823504085177,"11",2,3.18907164308217,-1.17631373506673,-0.218387965605184,-3.18698691723815,-0.874079657392275,-2.55153886447244,-8.01517579727493,3.83571678449547,0.563143422759742,1.8840635028719
