ID,x,y,kmeans
Cell_68,1346.58201173148,-255.122800347599,5
Cell_69,2669.91797211224,-235.117662248236,4
Cell_70,6022.42853763543,-239.604768888679,1
Cell_71,8838.50132353736,-247.522986332451,6
Cell_72,2801.52331057217,-282.032728985166,4
Cell_74,3288.22270203578,-253.983792271886,4
Cell_76,1020.53960603521,-297.10435875943,5
Cell_77,9739.76554460112,-258.264150202286,6
Cell_78,10631.2953748989,-305.898101436438,6
Cell_79,3603.87064228061,-289.745062682466,3
Cell_80,6890.98509870919,-292.287537965072,1
Cell_81,12261.3897756032,-307.499645689219,6
Cell_82,907.588933873144,-326.160107962213,5
Cell_85,7611.68085453359,-311.772790280496,3
Cell_86,1540.94787131792,-312.200995081133,5
Cell_87,221.481114078596,-311.758107592522,5
Cell_88,10343.7787463678,-323.974217056409,6
Cell_89,2668.30172990538,-324.698174519736,4
Cell_90,13298.4905328049,-341.420923234992,6
Cell_92,4919.20739077879,-341.815000287803,1
Cell_93,8243.81430278756,-347.414515972738,3
Cell_94,8525.11207060524,-350.196066496747,6
Cell_95,4367.88555209669,-362.952984801319,3
Cell_96,9874.98424563017,-354.516156853726,6
Cell_97,4236.00553303738,-373.704883227176,3
Cell_99,4009.92892156863,-356.910947712418,3
Cell_100,8916.87594464172,-364.500091049804,6
Cell_101,3486.99762234991,-377.973003764613,3
Cell_102,1196.07499021526,-356.881252446184,5
Cell_103,11586.1468478908,-398.012777551596,6
Cell_104,113.550083713411,-393.326655504878,5
Cell_105,11266.3026763171,-366.439555630365,6
Cell_106,9341.23563988095,-364.447544642857,6
Cell_107,9724.85530067392,-398.210925349922,6
Cell_108,2213.41495375128,-389.261767728674,4
Cell_110,5937.6471695745,-416.559851052257,1
Cell_111,563.179523752922,-414.423471611395,5
Cell_113,4112.98599258685,-439.345315059047,3
Cell_114,7674.85540375312,-427.938333953538,3
Cell_115,12637.8662477558,-438.646156357108,6
Cell_116,1467.21854131886,-445.309839315526,5
Cell_117,8116.01451434879,-444.173896247241,3
Cell_118,7820.84131018956,-448.117909797371,3
Cell_119,12177.4416515293,-441.49629338701,6
Cell_121,4900.31901316451,-473.971409908552,3
Cell_122,6866.15373823581,-453.616414333314,1
Cell_123,1275.97494437458,-453.599158363161,5
Cell_124,10801.3149677679,-484.072958635509,6
Cell_125,5641.3125413477,-482.438521878839,1
Cell_126,9934.88572977532,-464.785314137702,6
Cell_127,9067.2963953309,-483.484033527022,6
Cell_129,8947.83505884917,-501.531168265039,6
Cell_131,10643.3958699809,-519.342715105162,6
Cell_132,2229.62260021884,-538.516562220233,4
Cell_134,2784.77424734861,-542.445090660281,4
Cell_135,1263.36970054387,-561.446169975755,5
Cell_138,3535.08566867684,-542.838240510819,3
Cell_139,3946.09892384106,-581.927921002838,3
Cell_140,7586.72142552283,-567.037644046095,3
Cell_142,7417.80083410977,-600.337060206753,1
Cell_143,1362.96354728888,-590.443494145977,5
Cell_144,8636.66756388416,-586.447393526405,6
Cell_145,9373.89654363832,-620.592693335834,6
Cell_146,9657.67508261049,-615.955493597687,6
Cell_147,1841.65684008547,-632.935545767738,4
Cell_148,5819.910818515,-603.355232794896,1
Cell_149,10940.9702494706,-639.963844842725,6
Cell_150,3404.89634551495,-635.107840531561,4
Cell_151,12572.1491870356,-628.1883816087,6
Cell_152,4779.01295474712,-632.020195208518,3
Cell_153,11057.1092074005,-643.643438197394,6
Cell_154,11168.432211101,-655.350015165302,6
Cell_155,4292.12779614861,-637.855281073721,3
Cell_156,10519.8342754368,-646.126734326824,6
Cell_157,7097.45748148148,-676.36424691358,1
Cell_159,1671.39032927915,-668.398754078908,4
Cell_160,4545.62145748988,-676.213436234818,3
Cell_162,5950.09874580463,-673.994258964847,1
Cell_163,6704.93077040118,-686.233402647462,1
Cell_164,1317.43401078911,-692.681344875172,5
Cell_165,3561.40004600874,-685.563549574419,3
Cell_166,11700.779482596,-680.25016137842,6
Cell_167,3223.25250982104,-667.853513749454,4
Cell_168,3731.80661169943,-680.937868781994,3
Cell_169,3913.01141866748,-697.504307488403,3
Cell_171,9213.22739018088,-708.377148634985,6
Cell_172,12084.3977703076,-695.11280371048,6
Cell_173,5614.94271018092,-711.557940167908,1
Cell_174,12519.8195570217,-718.976060320452,6
Cell_176,13014.974554226,-719.708319538381,6
Cell_177,6393.11002536377,-740.760245628087,1
Cell_178,13535.7159020087,-741.623136296083,0
Cell_179,6932.33510823012,-713.690589188564,1
Cell_180,4401.29259485924,-732.30905752754,3
Cell_181,1122.09252582045,-730.024262054635,5
Cell_182,5458.77068245719,-720.283675555934,1
Cell_183,10025.1593450837,-756.331350093943,6
Cell_184,10403.3346635968,-748.711128165771,6
Cell_185,8280.72763918126,-770.226049178125,3
Cell_186,9465.48573683617,-750.672868042245,6
Cell_187,12132.3937769838,-790.823507518237,6
Cell_188,4188.76883379442,-772.733666737604,3
Cell_190,11060.3772752968,-778.499717354438,6
Cell_191,9881.11054319503,-801.150280617358,2
Cell_192,5276.05460233661,-795.443613433055,1
Cell_193,8461.27651143791,-771.275285947712,6
Cell_194,818.812978418687,-796.302237147513,5
Cell_195,7467.52017731581,-806.139305003567,3
Cell_196,1440.03291642979,-813.507333712336,5
Cell_197,1555.08423682474,-793.448100311115,5
Cell_198,4648.33824891909,-791.543545398394,3
Cell_199,4754.17181409295,-813.993103448276,3
Cell_200,6967.80464987545,-831.035759756435,1
Cell_201,11574.5106369137,-817.996291718171,6
Cell_203,2837.48737617253,-842.351275532568,4
Cell_204,3234.98410578336,-840.07283736254,4
Cell_205,7907.47326669275,-831.121020241187,3
Cell_206,9231.32137477206,-838.315230317926,6
Cell_207,12877.2005459624,-800.546978161503,6
Cell_208,11373.0405127394,-842.563749538429,6
Cell_209,13055.2150655688,-826.736200060994,0
Cell_210,13185.6879583173,-840.053068313392,0
Cell_211,4038.05625687497,-828.506154732596,3
Cell_212,11875.3281057941,-826.961514008392,6
Cell_214,12336.8568548387,-839.004939516129,6
Cell_215,5526.63627304434,-844.970540607872,1
Cell_216,10719.6233977027,-855.19614616281,6
Cell_217,10356.8903061224,-861.684053408598,2
Cell_218,3550.54235197368,-843.359022556391,3
Cell_219,10953.944621983,-875.461273231856,6
Cell_220,8471.8995556966,-874.989156881413,1
Cell_221,4976.64938157286,-859.785931609233,3
Cell_222,12690.8779859485,-864.853429240549,6
Cell_223,11714.546982948,-886.460285132383,6
Cell_224,4411.11572035535,-889.540208574739,3
Cell_225,13788.8794679443,-881.015192586522,0
Cell_226,6485.44718427191,-893.644718427191,1
Cell_227,4637.07161224967,-900.607730070911,3
Cell_228,9517.00117824489,-914.071495899708,6
Cell_229,888.575721599763,-900.468724493582,5
Cell_230,3716.09968592695,-895.16770640623,3
Cell_233,4138.46534008683,-921.853762662808,3
Cell_234,8235.8840819569,-933.897189765317,1
Cell_235,6364.38863806036,-948.935973550428,1
Cell_236,1004.05445609724,-910.287726534732,5
Cell_237,12384.0592048401,-932.536362513891,1
Cell_238,12538.3819110379,-952.63802306425,6
Cell_239,10618.7393288281,-977.380003465604,2
Cell_241,7647.79954080796,-972.912644180834,1
Cell_242,11272.8082758621,-988.954333643989,6
Cell_243,10170.0795342896,-994.660296718412,2
Cell_244,11875.1016393443,-1008.20967534555,6
Cell_248,13789.8537227788,-1034.74883589671,0
Cell_250,9584.54918115649,-1013.09538010514,6
Cell_252,8028.45728418523,-1024.27689126121,1
Cell_253,10793.5035220716,-1036.54203005501,6
Cell_254,2758.04929012593,-1040.18737466913,4
Cell_255,6528.87945675833,-1041.31687053558,1
Cell_256,12850.6025466121,-1056.8570941337,6
Cell_257,7451.83836065574,-1045.02944262295,1
Cell_258,11622.2437411139,-1048.02917722693,6
Cell_259,9090.29683240296,-1049.55238218876,1
Cell_260,5726.84800769277,-1047.93082516978,1
Cell_261,9885.52729885058,-1062.93499651689,2
Cell_262,1158.26310786106,-1049.03078610603,5
Cell_263,4688.9510230179,-1067.62506393862,3
Cell_264,10169.6361287147,-1071.75678336307,2
Cell_265,1401.77516956083,-1073.60666698735,5
Cell_266,5973.407987993,-1080.02438922705,1
Cell_267,2219.53653306944,-1065.0682830282,4
Cell_268,6861.2538373425,-1087.37380679649,1
Cell_269,5350.21568260503,-1092.24398802283,1
Cell_270,3621.74571943527,-1094.8933113047,3
Cell_271,4779.45381114903,-1120.63742889647,3
Cell_272,12342.631908863,-1114.80845960972,6
Cell_274,5714.3488341457,-1140.03932288236,1
Cell_275,12462.3350361393,-1126.37780555405,6
Cell_276,8655.81380587146,-1158.37992594552,1
Cell_277,3505.28857933663,-1141.84985707155,1
Cell_278,4218.85873637244,-1178.45725470388,3
Cell_279,8232.02705035971,-1137.58152517986,1
Cell_280,3237.83867554615,-1155.98219953943,4
Cell_281,4097.70073501457,-1167.06564440502,3
Cell_283,4985.35191814236,-1138.50438749327,3
Cell_284,8388.11264633814,-1179.31309556221,1
Cell_285,9025.98478950835,-1174.27360919816,1
Cell_286,7018.49556481778,-1165.75649246553,1
Cell_288,11466.4573799521,-1179.74018263255,2
Cell_289,1651.97583221983,-1173.20164991576,4
Cell_290,10526.4981299,-1176.52733223045,2
Cell_291,11021.9740761766,-1193.66436893466,2
Cell_292,6833.34939851943,-1185.31238433066,1
Cell_293,13748.3292997961,-1176.36995241332,0
Cell_295,5269.87147044106,-1207.21695617986,1
Cell_296,1782.29395716027,-1199.78510477738,4
Cell_297,7913.0494814614,-1202.24320477191,1
Cell_299,1410.56523822563,-1200.83707557503,4
Cell_300,9967.59226133354,-1219.41794940693,2
Cell_301,9134.17433593084,-1216.9567715147,1
Cell_302,2631.98896156991,-1228.55361523187,4
Cell_303,9536.7912614039,-1238.49276181859,1
Cell_306,4676.96633872673,-1257.90592731116,3
Cell_307,12803.0961441532,-1233.08801663306,6
Cell_308,8358.90008519867,-1266.29432267059,1
Cell_309,7821.14822222222,-1243.66837037037,1
Cell_310,10336.1770421714,-1238.51091533329,2
Cell_311,4518.31580575317,-1240.46087225487,3
Cell_312,12926.9437903226,-1253.75080645161,0
Cell_313,8008.63075592228,-1264.67607133351,1
Cell_315,3399.12655999172,-1262.72274869246,4
Cell_316,244.62873437323,-1283.5447369415,5
Cell_317,13013.608494085,-1234.75418309709,0
Cell_318,907.742459310139,-1306.31745557712,5
Cell_319,12211.033476899,-1270.90877055599,6
Cell_320,1874.215606339,-1295.1897680294,4
Cell_321,3682.6929732128,-1292.33886085076,1
Cell_323,13102.105345912,-1321.46471513134,0
Cell_324,1420.72310467505,-1323.80613318635,4
Cell_325,12084.7434885198,-1292.02640893003,6
Cell_326,9336.88885520482,-1318.03164197203,1
Cell_328,4339.85101451478,-1319.22539706665,3
Cell_329,5111.39151635282,-1358.13835480674,1
Cell_330,10808.1340617,-1349.89871480221,2
Cell_331,11487.2587749701,-1343.88301090176,2
Cell_332,12785.8433375416,-1335.47750487777,6
Cell_333,2678.31827065443,-1336.96079360379,4
Cell_334,7341.83579132732,-1349.8813559322,1
Cell_336,4549.23266112142,-1361.53156603435,3
Cell_338,5286.56802465721,-1359.00260797408,1
Cell_339,7801.81256681316,-1377.1052381518,1
Cell_340,520.612711903984,-1356.90057441741,5
Cell_341,11263.3326962062,-1382.3506516073,2
Cell_342,12231.8519279469,-1400.63839648335,6
Cell_343,3418.40481140481,-1402.99160974161,1
Cell_345,1884.86843485864,-1420.55237540076,4
Cell_347,3651.89755877544,-1431.52269267633,1
Cell_348,12515.6568408804,-1408.84563172695,6
Cell_349,12814.7758576219,-1427.90078239188,0
Cell_350,8606.80130259485,-1439.08777008167,6
Cell_351,11921.2791181025,-1448.92301736083,6
Cell_352,1381.78123420742,-1457.67853332585,4
Cell_353,6039.78273141318,-1478.45705305023,1
Cell_354,9338.68210351012,-1460.40295926211,1
Cell_356,4828.04689740893,-1483.08514198298,3
Cell_357,9021.60137181543,-1493.96855513985,1
Cell_358,10070.0656436488,-1512.12395566922,2
Cell_359,8652.02336561743,-1512.21023002421,6
Cell_361,3892.74439703385,-1507.41356311363,3
Cell_362,5940.64992972044,-1522.74129314384,1
Cell_363,3372.38930368017,-1520.33370399788,1
Cell_365,5579.13081754254,-1514.15534918675,1
Cell_366,12309.4813442914,-1523.19940579542,6
Cell_367,6613.9061138651,-1529.33479795704,1
Cell_368,13328.3815760462,-1542.73726683424,0
Cell_369,7285.56208438432,-1527.72500573263,1
Cell_370,11480.5716522246,-1544.27000655356,2
Cell_371,2670.02129210266,-1551.71456088292,4
Cell_372,5232.35745799305,-1552.62700647705,1
Cell_373,7951.52851418002,-1548.53876387176,1
Cell_374,9329.18683551161,-1559.20308796641,1
Cell_375,10198.4446711116,-1568.58717285302,2
Cell_377,8815.33097604097,-1574.95464244346,6
Cell_378,1263.9676511955,-1584.25073839662,5
Cell_379,4811.22930794449,-1601.98338348228,3
Cell_380,7712.82264520873,-1590.6856465975,1
Cell_381,6921.35606120047,-1594.49183993723,1
Cell_382,6774.15126525079,-1587.38808555505,1
Cell_383,10561.551474051,-1604.57120655552,2
Cell_384,1630.31485312371,-1605.28411844672,4
Cell_385,4273.59570847207,-1617.95101738809,3
Cell_386,1891.3525220681,-1631.12553593947,4
Cell_387,8604.25672490294,-1641.99320576816,6
Cell_388,12538.9482071713,-1650.73618027888,6
Cell_389,7384.24760449121,-1664.42672388455,1
Cell_390,9048.91610213653,-1656.91051210384,6
Cell_391,11095.6251592194,-1657.23477862129,2
Cell_392,12375.6024527758,-1663.42849499979,6
Cell_393,8721.75058988585,-1658.36158408265,6
Cell_395,10370.9186189889,-1666.20629389374,2
Cell_396,11912.44519203,-1668.47198960439,6
Cell_397,6650.44678580955,-1672.99583889037,1
Cell_398,400.779635743956,-1686.33603152625,5
Cell_399,5471.52402069475,-1693.79151268785,1
Cell_400,10638.0582331594,-1695.15513721932,2
Cell_401,3419.99835967193,-1726.07077415483,1
Cell_403,1471.21282393505,-1712.69897675453,4
Cell_404,7607.07543458484,-1729.91450910969,1
Cell_405,1831.43544414646,-1723.40583438235,4
Cell_406,5065.35560468041,-1720.83172618821,3
Cell_407,2349.47427137824,-1720.22280345895,4
Cell_408,12812.437598143,-1741.92309005257,0
Cell_409,9733.71796782536,-1736.82685311007,2
Cell_410,4820.26272042616,-1761.05239713446,3
Cell_411,3513.17420292333,-1762.37251047098,1
Cell_412,733.204448608299,-1771.32796397594,5
Cell_413,8600.52736682524,-1774.04751947305,6
Cell_414,4057.06725762727,-1769.61676492104,3
Cell_415,6136.40038709677,-1775.36806451613,1
Cell_417,10084.8215580897,-1763.12151002753,2
Cell_418,4429.86452889543,-1793.25277791872,3
Cell_419,9595.37656813654,-1791.37672966134,1
Cell_420,204.144328327922,-1795.1033887987,5
Cell_421,3672.70454240922,-1792.46797534504,3
Cell_422,10459.3029420193,-1792.19853854236,2
Cell_423,5896.95276747603,-1780.50556294171,1
Cell_424,4560.3270471464,-1782.57433534208,3
Cell_425,5415.58163512858,-1823.50745997089,1
Cell_426,6628.49573774243,-1848.10315235425,1
Cell_428,11077.6854345165,-1823.6418715923,2
Cell_429,10945.871798263,-1827.34647092536,2
Cell_430,12398.7540188524,-1850.67931317714,6
Cell_431,2935.45449456547,-1864.35112189206,4
Cell_433,11521.9124850359,-1855.55980646449,2
Cell_434,3673.23628272704,-1916.25062645814,3
Cell_435,4553.74141814578,-1882.76529417065,3
Cell_436,7434.63267714091,-1879.20822207042,1
Cell_437,6522.6623754997,-1887.09817738329,1
Cell_438,9102.99012175511,-1894.61723715445,1
Cell_439,9521.0110938902,-1887.81352475732,1
Cell_440,1536.77125105902,-1891.64354702062,4
Cell_441,13458.3607497597,-1876.39208586991,0
Cell_442,3242.13530671275,-1879.97584613651,5
Cell_443,7074.87413357518,-1912.11226274535,1
Cell_444,11999.2009871887,-1906.70816926404,6
Cell_446,8733.11454342273,-1890.69141123882,6
Cell_447,8474.9543678419,-1922.11161015046,6
Cell_448,6337.71599220948,-1926.72343648561,1
Cell_449,4077.51338601726,-1944.41597451818,3
Cell_450,8905.05956667298,-1946.88320384057,6
Cell_451,2229.73659133346,-1914.5755585603,4
Cell_452,4247.09419758329,-1951.05304404895,3
Cell_453,8262.11386990767,-1938.93850086068,6
Cell_454,10193.0146763722,-1947.49954751131,2
Cell_455,2129.23684964885,-1940.49304858822,4
Cell_456,5990.44353835522,-1951.10276434001,1
Cell_457,11876.6775137112,-1965.24552102377,6
Cell_458,13693.8702714831,-1979.58653803006,0
Cell_459,13803.2984370716,-1978.04069097889,0
Cell_460,8074.15101361706,-1971.47226235825,6
Cell_461,1327.44124367553,-1995.00722213155,4
Cell_462,9605.87557720607,-2014.57578525397,2
Cell_463,12071.3768993552,-2002.16450798991,6
Cell_464,1674.53988868275,-2012.00479282622,4
Cell_465,11673.3345761063,-2048.19976225212,2
Cell_466,2221.31402557148,-2048.07826423867,4
Cell_467,12249.3270460358,-2019.00262858767,6
Cell_468,2522.38153606693,-2026.61904761905,4
Cell_470,9914.66095563813,-2043.86408629024,2
Cell_471,2086.16673001394,-2050.76979602179,4
Cell_472,5163.64453437695,-2058.5639953749,3
Cell_473,12614.597120524,-2083.294497482,6
Cell_474,3174.17823483468,-2071.4416558188,4
Cell_476,4701.31373479896,-2088.95997516707,3
Cell_477,6500.39347098424,-2062.2763548836,1
Cell_478,11264.2526635491,-2100.91920165839,2
Cell_480,9130.21066694609,-2110.97411850998,2
Cell_481,10750.3875932221,-2129.21672332464,6
Cell_482,3428.0169431836,-2106.30172953514,3
Cell_483,337.585382271664,-2104.65166867427,5
Cell_484,12088.0980120785,-2121.44325616507,6
Cell_485,3812.05918591859,-2124.0699669967,3
Cell_486,5413.99631929211,-2132.80057255456,1
Cell_487,8682.97172519376,-2126.94297196441,6
Cell_488,10433.5376389937,-2137.16958047692,2
Cell_489,12316.5780895306,-2127.00531190411,6
Cell_493,11364.6960888216,-2163.47383295483,2
Cell_494,11064.7263847088,-2149.46332963726,2
Cell_495,2620.13862968723,-2182.8433125972,4
Cell_496,8496.02176591376,-2185.27186858316,6
Cell_497,12201.3946967388,-2176.77283348573,6
Cell_498,6304.27274110902,-2183.4504084014,1
Cell_500,5189.62386015736,-2246.76794943543,3
Cell_501,3177.20498061788,-2189.50969106073,4
Cell_503,13042.421541944,-2206.33679161389,0
Cell_504,3705.11208967174,-2216.75660528423,3
Cell_505,9477.67261483265,-2217.96893735543,2
Cell_506,7248.25086539273,-2222.63594405201,1
Cell_507,7624.07864447564,-2212.6102666934,1
Cell_508,2081.32318160798,-2257.27647486292,4
Cell_509,8784.93323505635,-2217.86361690998,6
Cell_510,4035.58892480237,-2205.416488181,3
Cell_511,11604.5599727009,-2249.07179662174,2
Cell_512,3560.02119940243,-2230.53275947926,3
Cell_514,6576.76660536333,-2262.36747786664,1
Cell_515,12233.9352375888,-2282.49811980097,6
Cell_516,10307.7912354021,-2276.3574971683,2
Cell_517,6417.21656472144,-2279.92957513639,1
Cell_518,1581.49256332068,-2294.60601157508,4
Cell_519,10558.7181253721,-2298.18010546908,2
Cell_520,6947.63752539966,-2306.61752393077,1
Cell_521,9010.96635317484,-2302.79432209825,2
Cell_522,3166.3875777388,-2301.76327539467,4
Cell_523,12545.9264799716,-2277.13139548623,6
Cell_524,3356.39936842105,-2300.64168421053,3
Cell_525,3607.28524324997,-2318.85821824064,3
Cell_527,9188.23651235642,-2302.8447035619,2
Cell_528,1357.3006037496,-2342.23069590086,4
Cell_529,8217.04263712283,-2311.10214444584,6
Cell_530,9380.86202759448,-2317.15356928614,2
Cell_531,9794.00145658846,-2320.60141497165,2
Cell_532,11382.3340013599,-2373.46784525641,2
Cell_534,4021.15358965291,-2358.05709089072,3
Cell_535,1433.91992155581,-2363.55654518712,4
Cell_536,10183.9016224986,-2359.51416982152,2
Cell_537,12979.170995447,-2367.48468543046,0
Cell_538,2676.55667697926,-2385.18765532282,4
Cell_539,6299.52641914698,-2384.84740718012,1
Cell_540,10913.2475122232,-2382.21852171412,2
Cell_541,3861.97447172822,-2394.68194730902,3
Cell_542,9879.70601698795,-2402.25512435787,2
Cell_544,11910.4116254507,-2418.07757584587,6
Cell_545,56.7964750785811,-2397.13695554558,5
Cell_547,12793.8862342237,-2400.14399765189,0
Cell_548,4897.68080648165,-2403.21749860309,3
Cell_549,9065.10314547838,-2435.42581913499,2
Cell_550,1519.77507205459,-2442.44632668667,4
Cell_551,12339.9759254627,-2476.58185342671,6
Cell_552,8971.45256760863,-2480.75855363112,2
Cell_553,8762.01729855696,-2481.33566370888,2
Cell_554,10775.7979558506,-2477.90232337601,6
Cell_555,5875.07868852459,-2468.32930948833,1
Cell_556,9214.41837114169,-2491.56737324904,2
Cell_557,7949.35697661109,-2481.91480025945,1
Cell_558,8375.27187818853,-2507.42602621458,1
Cell_559,4675.60839898706,-2501.90735790658,1
Cell_560,8619.85375365616,-2505.94415556278,2
Cell_561,10357.3026543566,-2515.34814387382,2
Cell_562,10908.3001222169,-2515.18375046496,6
Cell_563,9323.36140485804,-2518.03621098507,2
Cell_564,11593.6264224631,-2542.12005925527,2
Cell_565,11701.3188294455,-2543.31561670624,2
Cell_566,6260.7883979929,-2527.96724187166,1
Cell_567,3188.88224918258,-2567.10901738083,4
Cell_568,1894.22501876118,-2578.28326502338,4
Cell_569,7833.77654065251,-2592.44532194027,1
Cell_570,5160.49973558963,-2568.47047417592,3
Cell_571,4750.55997691443,-2604.13094984964,1
Cell_573,9406.12397229236,-2577.81925292937,2
Cell_575,9640.3033738938,-2588.30189896755,1
Cell_576,10758.1842894263,-2600.27978213072,6
Cell_577,12354.7144576242,-2600.37906137184,6
Cell_578,3543.30480755675,-2602.21542365713,3
Cell_580,11423.2277834155,-2617.730719049,2
Cell_581,4380.54601577091,-2625.93442622951,1
Cell_582,8859.51929908785,-2609.60892942871,2
Cell_584,11070.157117198,-2634.44530758868,6
Cell_585,12081.7648413216,-2619.72178517978,6
Cell_588,8246.64100150602,-2650.38560491968,1
Cell_589,8470.13893025315,-2634.55270253954,2
Cell_591,6267.93718580459,-2662.71245831467,1
Cell_592,6510.6256690455,-2635.12104148082,1
Cell_593,7153.17627094676,-2640.24033090575,1
Cell_594,12681.6348201125,-2654.794944587,6
Cell_595,8105.33328673935,-2696.45745969621,1
Cell_596,7388.56616571893,-2676.17351746548,1
Cell_597,3604.54460921356,-2686.61413638021,3
Cell_599,10480.2486473849,-2700.22466769087,2
Cell_600,12540.9428600375,-2688.59834861456,6
Cell_601,5183.15684492249,-2704.91577033783,3
Cell_602,5835.86481939113,-2696.002208318,1
Cell_603,9499.3087808919,-2715.61307469281,6
Cell_604,1302.51916601917,-2723.03004403004,4
Cell_605,9599.84628111604,-2713.12551703392,1
Cell_606,12245.1557839673,-2707.89973844812,6
Cell_607,13766.0403840443,-2718.98510343462,0
Cell_609,13659.6659620991,-2725.69511661808,0
Cell_610,7883.18699776786,-2720.15061383929,1
Cell_611,9169.41521352313,-2727.00213523132,2
Cell_612,12035.2129042486,-2730.17691819911,6
Cell_613,10107.5719233433,-2753.15881628569,2
Cell_614,7146.91852659361,-2762.67152447071,1
Cell_615,4501.69393366558,-2749.46300051555,1
Cell_616,13152.8122854276,-2755.95267522316,0
Cell_617,8902.43452508004,-2774.29615795091,2
Cell_618,11024.4395615199,-2761.81723442953,6
Cell_619,4278.2458673132,-2773.76080008816,1
Cell_620,6125.49839151674,-2756.51852734422,1
Cell_621,3308.45978876156,-2755.24485710341,3
Cell_622,7457.71966467747,-2762.80041678507,1
Cell_623,9888.0036085161,-2774.2351148711,1
Cell_625,10876.8029094978,-2805.5304238355,6
Cell_626,12590.2377992909,-2814.24481096371,6
Cell_627,7895.62566358984,-2823.6213592233,1
Cell_628,8243.27292066978,-2836.9644866868,1
Cell_629,5898.84177090838,-2819.30958150501,1
Cell_630,6639.10510185686,-2828.54011177213,1
Cell_631,2876.79080292787,-2823.88322065151,4
Cell_632,11668.6874494781,-2821.16518469054,6
Cell_633,6494.38179324533,-2835.13423624207,1
Cell_634,2423.91465338315,-2856.55716064757,4
Cell_635,3480.76038725292,-2841.64955627269,3
Cell_637,6720.1309161541,-2835.81676918096,1
Cell_638,7023.09756834967,-2851.62596639744,1
Cell_639,10540.2334902296,-2860.31411353587,2
Cell_640,13118.9525909592,-2869.30891049414,0
Cell_642,10007.9070657066,-2862.77694644464,1
Cell_643,11886.4814898202,-2864.19127721849,6
Cell_644,9342.74047839792,-2883.394956425,6
Cell_646,11330.1040604737,-2889.41655397205,6
Cell_647,153.169784172662,-2884.20935251799,5
Cell_648,8815.9860724234,-2901.76907179441,2
Cell_649,9542.04526928676,-2895.48495875789,6
Cell_651,3882.58342555023,-2913.06301487766,3
Cell_652,2398.60337589645,-2948.42119993003,4
Cell_653,8501.54610302566,-2934.13165453849,2
Cell_654,12926.0269693172,-2967.25901685002,0
Cell_655,3129.34152475766,-2963.40272465287,4
Cell_656,788.203315584759,-2940.75201087572,5
Cell_657,629.814702199964,-2968.12426220712,5
Cell_658,139.797727572995,-2972.39331483683,5
Cell_659,2617.70054773083,-2972.7917057903,4
Cell_661,9938.92293977813,-2987.08346539884,1
Cell_662,10407.8962522046,-2975.62865961199,1
Cell_663,4379.09270480837,-2990.07932635555,1
Cell_664,10044.1879565295,-2981.7343072629,1
Cell_665,5883.44324216676,-2986.69888475836,1
Cell_666,4932.75169036061,-2986.11550797503,1
Cell_667,11722.5923477757,-2967.60098427096,6
Cell_668,10839.3605512828,-3006.04552854657,6
Cell_670,2835.45872052425,-3002.10646183596,4
