ID,x,y,kmeans
Cell_450,8905.05956667298,-1946.88320384057,0
Cell_451,2229.73659133346,-1914.5755585603,2
Cell_452,4247.09419758329,-1951.05304404895,5
Cell_453,8262.11386990767,-1938.93850086068,0
Cell_454,10193.0146763722,-1947.49954751131,3
Cell_455,2129.23684964885,-1940.49304858822,2
Cell_456,5990.44353835522,-1951.10276434001,4
Cell_457,11876.6775137112,-1965.24552102377,3
Cell_458,13693.8702714831,-1979.58653803006,6
Cell_459,13803.2984370716,-1978.04069097889,6
Cell_460,8074.15101361706,-1971.47226235825,0
Cell_461,1327.44124367553,-1995.00722213155,2
Cell_462,9605.87557720607,-2014.57578525397,0
Cell_463,12071.3768993552,-2002.16450798991,3
Cell_464,1674.53988868275,-2012.00479282622,2
Cell_465,11673.3345761063,-2048.19976225212,3
Cell_466,2221.31402557148,-2048.07826423867,2
Cell_467,12249.3270460358,-2019.00262858767,3
Cell_468,2522.38153606693,-2026.61904761905,2
Cell_470,9914.66095563813,-2043.86408629024,3
Cell_471,2086.16673001394,-2050.76979602179,2
Cell_472,5163.64453437695,-2058.5639953749,4
Cell_473,12614.597120524,-2083.294497482,3
Cell_474,3174.17823483468,-2071.4416558188,2
Cell_476,4701.31373479896,-2088.95997516707,5
Cell_477,6500.39347098424,-2062.2763548836,4
Cell_478,11264.2526635491,-2100.91920165839,3
Cell_480,9130.21066694609,-2110.97411850998,0
Cell_481,10750.3875932221,-2129.21672332464,3
Cell_482,3428.0169431836,-2106.30172953514,5
Cell_483,337.585382271664,-2104.65166867427,1
Cell_484,12088.0980120785,-2121.44325616507,3
Cell_485,3812.05918591859,-2124.0699669967,5
Cell_486,5413.99631929211,-2132.80057255456,4
Cell_487,8682.97172519376,-2126.94297196441,0
Cell_488,10433.5376389937,-2137.16958047692,3
Cell_489,12316.5780895306,-2127.00531190411,3
Cell_493,11364.6960888216,-2163.47383295483,3
Cell_494,11064.7263847088,-2149.46332963726,3
Cell_495,2620.13862968723,-2182.8433125972,2
Cell_496,8496.02176591376,-2185.27186858316,0
Cell_497,12201.3946967388,-2176.77283348573,3
Cell_498,6304.27274110902,-2183.4504084014,4
Cell_500,5189.62386015736,-2246.76794943543,4
Cell_501,3177.20498061788,-2189.50969106073,2
Cell_503,13042.421541944,-2206.33679161389,6
Cell_504,3705.11208967174,-2216.75660528423,5
Cell_505,9477.67261483265,-2217.96893735543,0
Cell_506,7248.25086539273,-2222.63594405201,4
Cell_507,7624.07864447564,-2212.6102666934,4
Cell_508,2081.32318160798,-2257.27647486292,2
Cell_509,8784.93323505635,-2217.86361690998,0
Cell_510,4035.58892480237,-2205.416488181,5
Cell_511,11604.5599727009,-2249.07179662174,3
Cell_512,3560.02119940243,-2230.53275947926,5
Cell_514,6576.76660536333,-2262.36747786664,4
Cell_515,12233.9352375888,-2282.49811980097,3
Cell_516,10307.7912354021,-2276.3574971683,3
Cell_517,6417.21656472144,-2279.92957513639,4
Cell_518,1581.49256332068,-2294.60601157508,2
Cell_519,10558.7181253721,-2298.18010546908,3
Cell_520,6947.63752539966,-2306.61752393077,4
Cell_521,9010.96635317484,-2302.79432209825,0
Cell_522,3166.3875777388,-2301.76327539467,5
Cell_523,12545.9264799716,-2277.13139548623,3
Cell_524,3356.39936842105,-2300.64168421053,5
Cell_525,3607.28524324997,-2318.85821824064,5
Cell_527,9188.23651235642,-2302.8447035619,0
Cell_528,1357.3006037496,-2342.23069590086,2
Cell_529,8217.04263712283,-2311.10214444584,0
Cell_530,9380.86202759448,-2317.15356928614,0
Cell_531,9794.00145658846,-2320.60141497165,0
Cell_532,11382.3340013599,-2373.46784525641,3
Cell_534,4021.15358965291,-2358.05709089072,5
Cell_535,1433.91992155581,-2363.55654518712,2
Cell_536,10183.9016224986,-2359.51416982152,3
Cell_537,12979.170995447,-2367.48468543046,6
Cell_538,2676.55667697926,-2385.18765532282,2
Cell_539,6299.52641914698,-2384.84740718012,4
Cell_540,10913.2475122232,-2382.21852171412,3
Cell_541,3861.97447172822,-2394.68194730902,5
Cell_542,9879.70601698795,-2402.25512435787,3
Cell_544,11910.4116254507,-2418.07757584587,3
Cell_545,56.7964750785811,-2397.13695554558,1
Cell_547,12793.8862342237,-2400.14399765189,6
Cell_548,4897.68080648165,-2403.21749860309,5
Cell_549,9065.10314547838,-2435.42581913499,0
Cell_550,1519.77507205459,-2442.44632668667,2
Cell_551,12339.9759254627,-2476.58185342671,3
Cell_552,8971.45256760863,-2480.75855363112,0
Cell_553,8762.01729855696,-2481.33566370888,0
Cell_554,10775.7979558506,-2477.90232337601,3
Cell_555,5875.07868852459,-2468.32930948833,4
Cell_556,9214.41837114169,-2491.56737324904,0
Cell_557,7949.35697661109,-2481.91480025945,4
Cell_558,8375.27187818853,-2507.42602621458,0
Cell_559,4675.60839898706,-2501.90735790658,5
Cell_560,8619.85375365616,-2505.94415556278,0
Cell_561,10357.3026543566,-2515.34814387382,3
Cell_562,10908.3001222169,-2515.18375046496,3
Cell_563,9323.36140485804,-2518.03621098507,0
Cell_564,11593.6264224631,-2542.12005925527,3
Cell_565,11701.3188294455,-2543.31561670624,3
Cell_566,6260.7883979929,-2527.96724187166,4
Cell_567,3188.88224918258,-2567.10901738083,5
Cell_568,1894.22501876118,-2578.28326502338,2
Cell_569,7833.77654065251,-2592.44532194027,4
Cell_570,5160.49973558963,-2568.47047417592,4
Cell_571,4750.55997691443,-2604.13094984964,5
Cell_573,9406.12397229236,-2577.81925292937,0
Cell_575,9640.3033738938,-2588.30189896755,3
Cell_576,10758.1842894263,-2600.27978213072,3
Cell_577,12354.7144576242,-2600.37906137184,3
Cell_578,3543.30480755675,-2602.21542365713,5
Cell_580,11423.2277834155,-2617.730719049,3
Cell_581,4380.54601577091,-2625.93442622951,5
Cell_582,8859.51929908785,-2609.60892942871,0
Cell_584,11070.157117198,-2634.44530758868,3
Cell_585,12081.7648413216,-2619.72178517978,3
Cell_588,8246.64100150602,-2650.38560491968,0
Cell_589,8470.13893025315,-2634.55270253954,0
Cell_591,6267.93718580459,-2662.71245831467,4
Cell_592,6510.6256690455,-2635.12104148082,4
Cell_593,7153.17627094676,-2640.24033090575,4
Cell_594,12681.6348201125,-2654.794944587,6
Cell_595,8105.33328673935,-2696.45745969621,0
Cell_596,7388.56616571893,-2676.17351746548,4
Cell_597,3604.54460921356,-2686.61413638021,5
Cell_599,10480.2486473849,-2700.22466769087,3
Cell_600,12540.9428600375,-2688.59834861456,6
Cell_601,5183.15684492249,-2704.91577033783,4
Cell_602,5835.86481939113,-2696.002208318,4
Cell_603,9499.3087808919,-2715.61307469281,0
Cell_604,1302.51916601917,-2723.03004403004,2
Cell_605,9599.84628111604,-2713.12551703392,0
Cell_606,12245.1557839673,-2707.89973844812,3
Cell_607,13766.0403840443,-2718.98510343462,6
Cell_609,13659.6659620991,-2725.69511661808,6
Cell_610,7883.18699776786,-2720.15061383929,4
Cell_611,9169.41521352313,-2727.00213523132,0
Cell_612,12035.2129042486,-2730.17691819911,3
Cell_613,10107.5719233433,-2753.15881628569,3
Cell_614,7146.91852659361,-2762.67152447071,4
Cell_615,4501.69393366558,-2749.46300051555,5
Cell_616,13152.8122854276,-2755.95267522316,6
Cell_617,8902.43452508004,-2774.29615795091,0
Cell_618,11024.4395615199,-2761.81723442953,3
Cell_619,4278.2458673132,-2773.76080008816,5
Cell_620,6125.49839151674,-2756.51852734422,4
Cell_621,3308.45978876156,-2755.24485710341,5
Cell_622,7457.71966467747,-2762.80041678507,4
Cell_623,9888.0036085161,-2774.2351148711,3
Cell_625,10876.8029094978,-2805.5304238355,3
Cell_626,12590.2377992909,-2814.24481096371,6
Cell_627,7895.62566358984,-2823.6213592233,4
Cell_628,8243.27292066978,-2836.9644866868,0
Cell_629,5898.84177090838,-2819.30958150501,4
Cell_630,6639.10510185686,-2828.54011177213,4
Cell_631,2876.79080292787,-2823.88322065151,2
Cell_632,11668.6874494781,-2821.16518469054,3
Cell_633,6494.38179324533,-2835.13423624207,4
Cell_634,2423.91465338315,-2856.55716064757,2
Cell_635,3480.76038725292,-2841.64955627269,5
Cell_637,6720.1309161541,-2835.81676918096,4
Cell_638,7023.09756834967,-2851.62596639744,4
Cell_639,10540.2334902296,-2860.31411353587,3
Cell_640,13118.9525909592,-2869.30891049414,6
Cell_642,10007.9070657066,-2862.77694644464,3
Cell_643,11886.4814898202,-2864.19127721849,3
Cell_644,9342.74047839792,-2883.394956425,0
Cell_646,11330.1040604737,-2889.41655397205,3
Cell_647,153.169784172662,-2884.20935251799,1
Cell_648,8815.9860724234,-2901.76907179441,0
Cell_649,9542.04526928676,-2895.48495875789,0
Cell_651,3882.58342555023,-2913.06301487766,5
Cell_652,2398.60337589645,-2948.42119993003,2
Cell_653,8501.54610302566,-2934.13165453849,0
Cell_654,12926.0269693172,-2967.25901685002,6
Cell_655,3129.34152475766,-2963.40272465287,2
Cell_656,788.203315584759,-2940.75201087572,1
Cell_657,629.814702199964,-2968.12426220712,1
Cell_658,139.797727572995,-2972.39331483683,1
Cell_659,2617.70054773083,-2972.7917057903,2
Cell_661,9938.92293977813,-2987.08346539884,3
Cell_662,10407.8962522046,-2975.62865961199,3
Cell_663,4379.09270480837,-2990.07932635555,5
Cell_664,10044.1879565295,-2981.7343072629,3
Cell_665,5883.44324216676,-2986.69888475836,4
Cell_666,4932.75169036061,-2986.11550797503,5
Cell_667,11722.5923477757,-2967.60098427096,3
Cell_668,10839.3605512828,-3006.04552854657,3
Cell_670,2835.45872052425,-3002.10646183596,2
