x,y
53.67313796093414,2168.042436331979
51.902993100419735,2175.109250744843
50.83404091122716,2182.315541051949
50.47657598728705,2189.59190673828
50.64079903647447,2192.9347436992916
50.15565868603355,2193.5888797379953
46.410347727862856,2199.8375535652704
43.29554860505503,2206.423242989896
40.841258535885146,2213.2825242226086
39.07111367537074,2220.3493386354726
38.00216148617817,2227.5556289425786
37.83528664841759,2230.9524443000387
34.56875765344044,2234.5565036567996
30.229004251829238,2240.4079837418954
26.483693293658547,2246.6566575691704
23.368894170850723,2253.242346993796
20.914604101680837,2260.1016282265086
19.14445924116643,2267.1684426393726
18.075507051973858,2274.3747329464786
17.718042128033744,2281.65109863281
18.05306362989296,2288.4706179675795
17.729263601802842,2289.375578421819
15.959118741288435,2296.442392834683
14.890166552095863,2303.6486831417888
14.532701628155749,2310.92504882812
14.890166552095849,2318.2014145144512
15.959118741288435,2325.407704821557
17.729263601802842,2332.474519234421
18.908622875394578,2335.7706075956103
19.48410386396914,2339.650185290307
21.254248724483546,2346.716999703171
21.940266661409986,2348.6342913954504
19.84212642895325,2351.4633060075253
16.09681547078256,2357.7119798348003
14.478898408004811,2361.132778053291
13.744742546219342,2361.5728141425725
7.893262461123591,2365.9125675441837
2.4953290701711808,2370.804969191627
-2.3970725772724535,2376.2029025825796
-6.736825978883658,2382.0543826676753
-10.48213693705435,2388.3030564949504
-13.596936059862173,2394.888745919576
-16.05122612903206,2401.7480271522886
-17.821370989546466,2408.8148415651526
-18.890323178739038,2416.0211318722586
-19.247788102679152,2423.29749755859
-18.890323178739052,2430.573863244921
-17.821370989546466,2437.780153552027
-16.05122612903206,2444.846967964891
-13.596936059862188,2451.7062491976035
-10.482136937054364,2458.2919386222293
-6.736825978883665,2464.5406124495044
-2.3970725772724606,2470.3920925346
1.215355996812802,2474.3777932655844
1.1829766678286546,2475.03688964844
1.2164520868811413,2475.718297457196
-0.6555374504412583,2478.2423831559554
-4.4008484086119495,2484.4910569832305
-7.5156475314197735,2491.0767464078563
-9.96993760058966,2497.9360276405687
-11.740082461104066,2505.0028420534327
-12.809034650296638,2512.2091323605387
-13.166499574236752,2519.48549804687
-12.809034650296653,2526.761863733201
-11.740082461104066,2533.968154040307
-9.96993760058966,2541.034968453171
-7.515647531419788,2547.8942496858836
-4.400848408611964,2554.4799391105093
-0.6555374504412654,2560.7286129377844
-0.27526502617547716,2561.24135094651
-1.72441816972227,2567.0266945925027
-2.793370358914842,2574.2329848996087
-3.150835282854956,2581.50935058594
-2.7933703589148564,2588.785716272271
-1.72441816972227,2595.992006579377
0.04572669079213654,2603.058820992241
2.5000167599620085,2609.9181022249536
5.6148158827698325,2616.5037916495794
9.36012684094053,2622.7524654768545
13.699880242551735,2628.6039455619502
18.592281889995363,2634.0018789529026
19.281489380375163,2634.626540210675
20.468283437818513,2637.9434074007336
23.583082560626337,2644.5290968253594
25.792496066488948,2648.215280563346
25.34407230602845,2648.8199100114257
21.59876134785776,2655.0685838387008
18.483962225049936,2661.6542732633266
16.02967215588005,2668.513554496039
14.259527295365643,2675.580368908903
13.190575106173071,2682.786659216009
12.833110182232957,2690.06302490234
13.190575106173057,2697.3393905886714
14.259527295365643,2704.5456808957774
16.02967215588005,2711.6124953086414
17.993884367816115,2717.102100686442
17.24722489668403,2720.0829323854728
16.17827270749146,2727.2892226925787
15.820807783551345,2734.56558837891
16.178272707491445,2741.841954065241
17.24722489668403,2749.048244372347
19.017369757198438,2756.115058785211
21.47165982636831,2762.9743400179236
22.34265872322307,2764.815912458944
19.87665403279425,2768.9301927254205
16.761854909986425,2775.5158821500463
14.30756484081654,2782.3751633827587
12.537419980302133,2789.4419777956227
11.46846779110956,2796.6482681027287
11.111002867169447,2803.92463378906
11.468467791109546,2811.200999475391
12.537419980302133,2818.407289782497
14.30756484081654,2825.474104195361
15.338186554688386,2828.3544989248962
15.456856997042152,2830.770091272271
16.52580918623474,2837.976381579377
18.295954046749145,2845.043195992241
20.750244115919017,2851.9024772249536
23.86504323872684,2858.4881666495794
27.61035419689754,2864.7368404768545
31.950107598508744,2870.5883205619502
36.84250924595237,2875.9862539529026
42.24044263690475,2880.878655600346
48.09192272200053,2885.2184090019573
54.34059654927574,2888.963719960128
55.573016789639134,2889.5466113229154
54.657717974215174,2895.717054723829
54.30025305027506,2902.99342041016
54.65771797421516,2910.2697860964913
55.726670163407746,2917.4760764035973
56.68793692386862,2921.3136684272567
55.70047408153914,2924.073442191359
53.930329221024735,2931.140256604223
52.86137703183216,2938.346546911329
52.50391210789205,2945.62291259766
52.86137703183215,2952.8992782839914
53.930329221024735,2960.1055685910974
55.70047408153914,2967.1723830039614
58.15476415070901,2974.031664236674
61.26956327351684,2980.6173536612996
65.01487423168754,2986.8660274885747
69.35462763329875,2992.7175075736704
74.24702928074237,2998.115440964623
79.64496267169474,3003.0078426120663
85.49644275679053,3007.3475960136775
91.74511658406573,3011.092906971848
98.33080600869117,3014.2077060946563
105.19008724140372,3016.661996163826
112.25690165426771,3018.4321410243406
119.46319196137364,3019.501093213533
126.73955764770498,3019.858558137473
134.01592333403633,3019.501093213533
137.664972696652,3018.959807872753
140.22681367405337,3021.7863638161825
145.62474706500575,3026.678765463626
151.47622715010152,3031.018518865237
151.52660162940302,3031.0487121661768
147.13214504169676,3032.149466238524
140.27286380898423,3034.603756307694
133.68717438435874,3037.718555430502
127.43850055708356,3041.4638663886726
121.58702047198781,3045.803619790284
116.1890870810354,3050.6960214377273
111.29668543359176,3056.0939548286797
106.95693203198056,3061.9454349137754
103.21162107380987,3068.1941087410505
100.09682195100204,3074.7797981656763
97.64253188183216,3081.6390793983887
95.87238702131775,3088.7058938112527
94.80343483212518,3095.9121841183587
94.59199639709033,3100.2161123373885
90.90274292683974,3101.960999278152
84.65406909956454,3105.7063102363227
78.8025890144688,3110.046063637934
73.40465562351638,3114.9384652853773
68.51225397607274,3120.3363986763297
64.17250057446154,3126.1878787614255
60.427189616290846,3132.4365525887006
57.31239049348302,3139.0222420133264
54.858100424313136,3145.881523246039
53.08795556379873,3152.948337658903
52.01900337460616,3160.154627966009
51.66153845066604,3167.43099365234
52.01900337460614,3174.7073593386713
53.08795556379873,3181.9136496457772
54.858100424313136,3188.9804640586412
57.31239049348301,3195.8397452913537
60.42718961629083,3202.4254347159795
62.26541941245962,3205.492335847587
62.01468786472806,3210.59609375
62.37215278866816,3217.872459436331
63.441104977860746,3225.078749743437
65.21124983837515,3232.145564156301
67.66553990754502,3239.0048453890136
70.78033903035285,3245.5905348136394
74.52564998852355,3251.8392086409144
78.86540339013476,3257.69068872601
83.75780503757838,3263.0886221169626
88.91496376515896,3267.7627983298876
89.42383431746073,3271.193324938747
91.19397917797514,3278.260139351611
93.64826924714501,3285.1194205843235
96.76306836995283,3291.7051100089493
100.50837932812354,3297.9537838362244
104.84813272973474,3303.80526392132
109.74053437717836,3309.2031973122726
115.13846776813074,3314.095598959716
120.98994785322652,3318.435352361327
127.23862168050172,3322.180663319498
127.52958768396833,3322.3182799901197
130.73162882348475,3326.6357326713205
135.62403047092837,3332.033666062273
137.86601702665905,3334.065684230038
136.22707930614814,3338.6462083046385
134.45693444563375,3345.7130227175026
133.38798225644115,3352.9193130246085
133.03051733250106,3360.19567871094
133.38798225644115,3367.472044397271
134.45693444563375,3374.678334704377
136.22707930614814,3381.745149117241
138.681369375318,3388.6044303499534
141.79616849812584,3395.190119774579
145.54147945629654,3401.4387936018543
149.88123285790775,3407.29027368695
154.77363450535137,3412.6882070779025
160.17156789630374,3417.580608725346
165.87477921582772,3421.8103985159755
165.74240469212106,3424.50494384766
166.09986961606114,3431.781309533991
167.16882180525374,3438.987599841097
168.93896666576813,3446.054414253961
171.393256734938,3452.9136954866735
174.50805585774583,3459.4993849112993
178.25336681591654,3465.7480587385744
182.59312021752774,3471.59953882367
187.48552186497136,3476.9974722146226
192.88345525592374,3481.889873862066
198.73493534101954,3486.2296272636772
204.98360916829472,3489.974938221848
211.56929859292018,3493.089737344656
216.5058387736844,3494.8560596648326
218.17675243603355,3497.6438106916944
221.298931831791,3501.8535822767776
221.54218474438113,3502.8247023398912
223.996474813551,3509.6839835726037
227.11127393635883,3516.2696729972295
230.85658489452953,3522.5183468245045
232.02521905514388,3524.0940675820616
233.45956450512313,3529.820295601611
235.913854574293,3536.6795768343236
239.02865369710082,3543.2652662589494
242.77396465527153,3549.5139400862245
247.11371805688273,3555.3654201713202
252.00611970432635,3560.7633535622726
252.3189296665305,3561.0468679859573
252.15304464573404,3564.42353515625
252.51050956967413,3571.6999008425814
253.57946175886673,3578.9061911496874
255.34960661938112,3585.9730055625514
257.803896688551,3592.832286795264
260.9186958113588,3599.4179762198896
264.6640067695295,3605.6666500471647
269.0037601711407,3611.5181301322605
273.89616181858435,3616.916063523213
279.29409520953675,3621.8084651706563
285.1455752946325,3626.1482185722675
288.335094514331,3628.05994282209
289.09212350203074,3633.1634177121873
290.81889571416656,3640.0570788066293
291.13757255795514,3646.5438949832014
292.20652474714774,3653.7501852903074
293.97666960766213,3660.8169997031714
296.430959676832,3667.676280935884
299.5457587996398,3674.2619703605096
303.29106975781053,3680.5106441877847
307.6308231594217,3686.3621242728805
312.52322480686536,3691.760057663833
317.92115819781776,3696.6524593112763
321.4052069855642,3699.236405997947
321.89009255720674,3702.5052390012474
323.66023741772113,3709.5720534141115
326.114527486891,3716.431334646824
329.22932660969883,3723.0170240714497
332.97463756786954,3729.2656978987247
337.3143909694807,3735.1171779838205
342.20679261692436,3740.515111374773
345.26523605551307,3743.287122926943
345.58547677351476,3745.446010485627
347.35562163402915,3752.512824898491
349.809911703199,3759.3721061312035
352.92471082600684,3765.9577955558293
356.67002178417755,3772.2064693831044
361.0097751857887,3778.0579494682
365.9021768332324,3783.4558828591526
371.3001102241848,3788.348284506596
372.29054778935546,3789.082843067853
372.52576063069483,3789.5801588370796
376.27107158886554,3795.8288326643546
380.6108249904767,3801.6803127494504
385.50322663792036,3807.078246140403
390.90116002887277,3811.9706477878462
396.75264011396854,3816.3104011894575
401.90540496366526,3819.3988495850526
403.3686709504361,3825.240534859421
405.822961019606,3832.0998160921336
408.9377601424138,3838.6855055167593
412.6830711005845,3844.9341793440344
417.0228245021957,3850.78565942913
421.91522614963935,3856.1835928200826
427.31315954059176,3861.075994467526
433.1646396256875,3865.4157478691372
436.79345329745786,3867.590775080626
437.5626498322711,3870.661579781301
440.016939901441,3877.5208610140135
443.1317390242488,3884.1065504386393
446.8770499824195,3890.3552242659143
451.2168033840307,3896.20670435101
456.10920503147435,3901.6046377419625
461.50713842242675,3906.497039389406
467.3586185075225,3910.836792791017
468.17880496665595,3911.32839363594
468.2536471467251,3911.627180367241
470.70793721589496,3918.4864615999536
473.8227363387028,3925.0721510245794
473.8239884272389,3925.0742400080985
475.079336141676,3928.582701834324
478.1941352644838,3935.1683912589497
481.9394462226545,3941.4170650862247
486.2791996242657,3947.2685451713205
491.17160127170933,3952.666478562273
496.56953466266174,3957.5588802097163
502.4210147477575,3961.8986336113276
508.6696885750327,3965.643944569498
515.2553779996581,3968.7587436923063
522.1146592323707,3971.2130337614763
529.1814736452346,3972.9831786219906
536.3647344873792,3974.0487147127556
536.4500611241007,3974.6239401731273
538.2202059846152,3981.6907545859913
540.674496053785,3988.5500358187037
543.7892951765928,3995.1357252433295
547.5346061347635,4001.3843990706046
551.8743595363748,4007.2358791557003
556.7667611838183,4012.6338125466527
562.1646945747707,4017.526214194096
568.0161746598665,4021.8659675957074
574.2648484871418,4025.611278553878
580.8505379117671,4028.726077676686
585.1888983966153,4030.27836787929
585.4018106222954,4030.5132803200827
590.7997440132477,4035.405681967526
596.6512240983435,4039.7454353691373
602.8998979256188,4043.490746327308
609.4855873502441,4046.605545450116
611.0700680458451,4047.1724817083145
611.8917142939785,4047.664957517092
612.1164615251015,4047.8316414238275
612.5120541571047,4048.0687505225847
613.297771810621,4050.2646842562035
616.4125709334289,4056.8503736808293
620.1578818915996,4063.0990475081044
624.4976352932108,4068.9505275932
629.3900369406545,4074.3484609841526
634.7879703316067,4079.240862631596
640.6394504167025,4083.580616033207
646.8881242439778,4087.325926991378
653.4738136686032,4090.440726114186
660.3330949013158,4092.895016183356
663.5585275050404,4093.702944991565
664.8037509538125,4094.6264656425774
671.0524247810878,4098.3717766007485
677.6381142057131,4101.486575723556
684.4973954384258,4103.940865792726
691.5642098512897,4105.71101065324
697.8467219650167,4106.6429332918515
699.6919746199528,4110.544392235509
703.4372855781236,4116.793066062784
707.7770389797348,4122.64454614788
712.6694406271783,4128.042479538833
718.0673740181307,4132.9348811862765
723.9188541032265,4137.274634587888
730.1675279305018,4141.019945546058
736.7532173551272,4144.134744668866
743.6124985878398,4146.5890347380355
750.6793130007037,4148.35917959855
757.8856033078097,4149.428131787743
764.5325750291552,4149.754676568919
766.5037361539552,4150.686966348556
773.3630173866678,4153.141256417726
775.6746449216329,4153.720288972054
776.611233114332,4156.337877615573
779.7260322371399,4162.923567040199
780.2301315127448,4163.764605871153
781.3580264191862,4168.267414742241
783.812316488356,4175.126695974954
786.9271156111638,4181.712385399579
790.6724265693346,4187.961059226855
795.0121799709458,4193.81253931195
799.9045816183893,4199.210472702903
805.3025150093417,4204.102874350347
811.1539950944375,4208.442627751958
817.4026689217128,4212.187938710128
820.3580544833063,4213.58573197994
822.0889652492658,4215.91959497601
826.9813668967095,4221.3175283669625
832.3793002876617,4226.209930014406
838.2307803727575,4230.549683416018
844.4794542000328,4234.294994374188
851.0651436246582,4237.409793496996
857.9244248573708,4239.864083566165
864.9912392702347,4241.63422842668
872.1975295773407,4242.703180615873
872.4339404481804,4242.714794737209
875.0754581071325,4244.673877751958
881.3241319344078,4248.419188710128
881.4845585179554,4248.495064833262
882.9471408638337,4249.820672201907
888.7986209489295,4254.160425603518
895.0472947762048,4257.905736561688
901.6329842008302,4261.020535684496
908.4922654335428,4263.474825753666
914.4142914816042,4264.958216056619
918.3517765285628,4270.26730005413
923.2441781760065,4275.665233445083
928.6421115669588,4280.557635092527
934.4935916520545,4284.897388494138
936.6429229759813,4286.18564811254
938.1075309394515,4288.629198875285
942.4472843410628,4294.48067896038
947.3396859885063,4299.878612351333
952.7376193794587,4304.771013998777
958.5890994645545,4309.110767400388
964.8377732918298,4312.856078358558
969.4632310782954,4315.043756963929
972.2147800239898,4317.537615561277
978.0662601090855,4321.877368962888
984.3149339363608,4325.622679921058
990.9006233609862,4328.737479043866
997.7599045936988,4331.191769113036
1004.8267190065627,4332.9619139735505
1012.0330093136687,4334.030866162743
1019.309375,4334.388331086683
1026.5857406863313,4334.030866162743
1027.2825842914658,4333.927499178416
1028.8841151944139,4338.403478201513
1031.9989143172218,4344.989167626139
1035.7442252753924,4351.237841453414
1040.0839786770036,4357.0893215385095
1044.9763803244473,4362.487254929462
1050.3743137153997,4367.379656576906
1056.2257938004955,4371.719409978517
1062.4744676277708,4375.464720936688
1069.060157052396,4378.579520059496
1075.9194382851088,4381.033810128665
1082.9862526979728,4382.80395498918
1090.1925430050787,4383.872907178373
1097.46890869141,4384.230372102313
1102.9421161760934,4383.961490660456
1102.9896721673272,4384.929515100392
1104.0586243565199,4392.135805407497
1105.8287692170343,4399.202619820361
1108.2830592862042,4406.061901053074
1111.3978584090119,4412.647590477699
1115.1431693671825,4418.8962643049745
1119.4829227687937,4424.74774439007
1124.3753244162374,4430.145677781023
1129.7732578071898,4435.0380794284665
1135.6247378922856,4439.377832830078
1141.8734117195609,4443.123143788248
1148.4591011441862,4446.237942911056
1155.3183823768989,4448.6922329802255
1162.3851967897629,4450.46237784074
1169.5914870968688,4451.531330029933
1176.8678527832,4451.888794953873
1184.1442184695313,4451.531330029933
1189.848599768335,4450.685164996679
1190.5036424324508,4451.077782460128
1197.089331857076,4454.192581582936
1203.4116466128903,4456.454741974518
1207.2174197770555,4459.277295720708
1213.4660936043308,4463.022606678878
1220.0517830289562,4466.137405801686
1226.9110642616688,4468.591695870856
1233.9778786745328,4470.361840731371
1235.6763549389534,4470.6137858853635
1237.1268479988607,4471.483177967938
1243.712537423486,4474.597977090746
1250.5718186561987,4477.052267159916
1257.6386330690627,4478.82241202043
1264.8449233761687,4479.891364209623
1272.1212890625,4480.248829133563
1279.3976547488312,4479.891364209623
1286.6039450559372,4478.82241202043
1289.155356863589,4478.183316632535
1291.7746263191707,4479.753246327308
1298.360315743796,4482.868045450116
1303.648667725269,4484.7602480454125
1306.2453250504955,4486.6860603691475
1312.4939988777708,4490.431371327318
1319.079688302396,4493.546170450126
1325.9389695351088,4496.000460519295
1333.0057839479728,4497.77060537981
1338.3678954483469,4498.565999484509
1342.8668564979987,4500.175753488045
1349.9336709108627,4501.94589834856
1357.1399612179687,4503.014850537753
1364.4163269043,4503.372315461693
1367.5662211561391,4503.217571079993
1369.5139329598007,4504.384984608568
1376.099622384426,4507.499783731376
1382.9589036171387,4509.954073800545
1390.0257180300027,4511.72421866106
1397.2320083371087,4512.793170850253
1400.9557459245054,4512.97610634729
1405.1340884782255,4516.074976384768
1411.3827623055008,4519.820287342938
1417.9684517301262,4522.935086465746
1424.8277329628388,4525.389376534916
1431.8945473757028,4527.159521395431
1439.1008376828088,4528.228473584623
1446.37720336914,4528.585938508563
1453.6535690554713,4528.228473584623
1460.8598593625773,4527.159521395431
1467.9266737754413,4525.389376534916
1474.785955008154,4522.935086465746
1481.3716444327792,4519.820287342938
1487.6203182600545,4516.074976384768
1493.4717983451503,4511.735222983157
1493.4805241791294,4511.7273143482325
1498.2810990883427,4515.28766335207
1502.9790414572574,4520.471043991963
1508.3769748482098,4525.363445639407
1514.2284549333056,4529.703199041018
1520.4771287605809,4533.448509999188
1527.0628181852062,4536.563309121996
1533.9220994179188,4539.017599191166
1535.6814071942304,4539.458282848095
1535.6845096828636,4539.46246606976
1540.5769113303072,4544.860399460713
1545.9748447212596,4549.752801108157
1551.8263248063554,4554.092554509768
1558.0749986336307,4557.837865467938
1564.660688058256,4560.952664590746
1571.5199692909687,4563.406954659916
1578.5867837038327,4565.177099520431
1585.7930740109387,4566.246051709623
1593.06943969727,4566.603516633563
1600.3458053836011,4566.246051709623
1607.5520956907071,4565.177099520431
1610.7782760084422,4564.368983419612
1614.1185533211308,4566.371068592938
1620.7042427457561,4569.485867715746
1627.5635239784688,4571.940157784916
1634.6303383913328,4573.710302645431
1641.8366286984387,4574.779254834623
1649.11299438477,4575.136719758563
1656.3893600711012,4574.779254834623
1663.5956503782072,4573.710302645431
1670.6624647910712,4571.940157784916
1677.5217460237839,4569.485867715746
1684.1074354484092,4566.371068592938
1689.6363282947461,4563.057177752045
1690.7508470223008,4563.725194569498
1697.3365364469262,4566.839993692306
1702.5275312794527,4568.697361342698
1704.6147468367517,4573.1104078605185
1708.3600577949223,4579.359081687794
1712.6998111965336,4585.210561772889
1717.5922128439772,4590.608495163842
1722.9901462349296,4595.500896811286
1728.8416263200254,4599.840650212897
1735.0903001473007,4603.5859611710675
1741.675989571926,4606.700760293876
1748.5352708046387,4609.155050363045
1755.6020852175027,4610.92519522356
1762.8083755246087,4611.994147412753
1770.08474121094,4612.351612336693
1770.986806131297,4612.307296728868
1772.177210275046,4612.870315957936
1779.0364915077587,4615.324606027106
1786.1033059206227,4617.094750887621
1793.3095962277287,4618.163703076813
1800.58596191406,4618.521168000753
1807.8623276003912,4618.163703076813
1815.0686179074971,4617.094750887621
1822.1354323203611,4615.324606027106
1828.9947135530738,4612.870315957936
1830.6707923706006,4612.077589715628
1833.6655373659428,4612.82773428606
1840.8718276730488,4613.896686475253
1847.7536887541562,4614.234770630718
1851.2281375504954,4616.811597478518
1857.4768113777707,4620.556908436688
1864.062500802396,4623.671707559496
1870.9217820351087,4626.125997628666
1877.9885964479727,4627.89614248918
1885.1948867550786,4628.965094678373
1892.47125244141,4629.322559602313
1899.7476181277411,4628.965094678373
1906.953908434847,4627.89614248918
1914.020722847711,4626.125997628666
1920.8800040804238,4623.671707559496
1927.465693505049,4620.556908436688
1932.645059267851,4617.452516067363
1934.9697243776527,4618.03481436418
1942.1760146847587,4619.103766553373
1949.45238037109,4619.461231477313
1956.7287460574212,4619.103766553373
1963.9350363645271,4618.03481436418
1971.0018507773912,4616.264669503666
1977.8611320101038,4613.810379434496
1984.4468214347291,4610.695580311688
1989.7557776417555,4607.513514419269
1990.6222793331988,4607.642047803373
1996.4425602959955,4607.927979871849
1996.7074222184556,4608.124414861328
2002.9560960457309,4611.869725819498
2009.5417854703562,4614.984524942306
2016.4010667030689,4617.4388150114755
2023.4678811159329,4619.20895987199
2030.6741714230388,4620.277912061183
2037.95053710937,4620.635376985123
2045.2269027957013,4620.277912061183
2052.4331931028073,4619.20895987199
2059.5000075156713,4617.4388150114755
2064.125429575078,4615.783812535125
2066.582737756641,4615.663092725253
2073.789028063747,4614.59414053606
2077.3761846429497,4613.6956045888055
2080.844310022271,4613.5252265143135
2083.8632072094897,4613.077415418771
2084.117713903509,4613.115167920563
2091.39407958984,4613.472632844503
2098.6704452761714,4613.115167920563
2105.8767355832774,4612.0462157313705
2112.9435499961414,4610.276070870856
2117.376532653795,4608.689924313459
2123.138417712187,4607.83522940324
2126.845616230564,4606.906624515546
2132.6247909793015,4606.6227118658735
2137.569275590536,4605.8892668581975
2138.5434463253887,4606.033771436183
2145.81981201172,4606.391236360123
2153.096177698051,4606.033771436183
2160.302468005157,4604.96481924699
2167.369282418021,4603.1946743864755
2174.2285636507336,4600.740384317306
2180.8142530753594,4597.625585194498
2187.0629269026344,4593.880274236328
2188.0569900668233,4593.143026747578
2189.860209769479,4593.788229073975
2196.927024182343,4595.55837393449
2204.133314489449,4596.627326123683
2211.40968017578,4596.984791047623
2218.6860458621113,4596.627326123683
2225.8923361692173,4595.55837393449
2232.9591505820813,4593.788229073975
2239.8184318147937,4591.333939004806
2241.319111615422,4590.624170319217
2246.299683403128,4590.379490517236
2250.0218513883265,4592.139944864186
2256.881132621039,4594.594234933355
2263.947947033903,4596.36437979387
2271.154237341009,4597.433331983063
2278.43060302734,4597.790796907003
2285.7069687136714,4597.433331983063
2292.9132590207773,4596.36437979387
2299.9800734336413,4594.594234933355
2306.8393546663538,4592.139944864186
2310.1858738514775,4590.557159167778
2310.217331799533,4590.56503897356
2317.423622106639,4591.633991162753
2324.69998779297,4591.991456086693
2331.9763534793015,4591.633991162753
2339.1826437864074,4590.56503897356
2343.5272984882004,4589.476759624227
2348.734465140579,4591.339913644286
2355.801279553443,4593.110058504801
2363.0075698605488,4594.179010693993
2370.28393554688,4594.536475617933
2377.5603012332112,4594.179010693993
2384.766591540317,4593.110058504801
2391.833405953181,4591.339913644286
2398.6926871858936,4588.885623575116
2405.2783766105194,4585.770824452308
2411.5270504377945,4582.025513494138
2417.3785305228903,4577.685760092527
2422.7764639138427,4572.793358445083
2427.668865561286,4567.39542505413
2432.0086189628973,4561.543944969035
2433.5946188596076,4558.897864001307
2440.482472887967,4557.876147371991
2447.549287300831,4556.106002511476
2454.4085685335435,4553.651712442306
2460.9942579581693,4550.536913319498
2467.2429317854444,4546.791602361328
2472.9724648570204,4542.54229102891
2476.4113112266114,4541.680904855226
2483.270592459324,4539.226614786056
2489.8562818839496,4536.111815663248
2496.1049557112246,4532.366504705078
2501.9564357963204,4528.026751303467
2505.1362465071297,4525.144738867709
2510.1662605680162,4527.523758340746
2517.0255418007287,4529.978048409916
2524.0923562135927,4531.74819327043
2531.2986465206986,4532.817145459623
2538.57501220703,4533.174610383563
2545.851377893361,4532.817145459623
2553.057668200467,4531.74819327043
2560.124482613331,4529.978048409916
2566.9837638460435,4527.523758340746
2569.714175709192,4526.232369705801
2572.27161865234,4526.358008821063
2579.547984338671,4526.000543897123
2586.754274645777,4524.93159170793
2593.821089058641,4523.161446847415
2600.6803702913535,4520.707156778246
2606.946454233113,4517.743519791015
2607.4451613242713,4517.618600167725
2614.3044425569838,4515.164310098556
2620.8901319816096,4512.049510975748
2627.1388058088846,4508.304200017577
2632.9902858939804,4503.964446615966
2638.388219284933,4499.072044968522
2643.280620932376,4493.674111577569
2646.2660161589465,4489.6487720944715
2650.140525842581,4489.458429639313
2657.346816149687,4488.3894774501205
2664.413630562551,4486.619332589606
2671.2729117952636,4484.165042520436
2677.8586012198894,4481.050243397628
2683.993621858316,4477.373053539293
2690.852794607764,4474.918802286056
2697.4384840323896,4471.804003163248
2703.188368424022,4468.357655087566
2705.895954781301,4467.679440011476
2712.7552360140135,4465.225149942306
2719.3409254386393,4462.110350819498
2725.5895992659143,4458.365039861328
2731.44107935101,4454.025286459717
2736.8390127419625,4449.132884812273
2741.731414389406,4443.73495142132
2743.520096572126,4441.323192687088
2747.460337854301,4441.129621045563
2754.666628161407,4440.06066885637
2761.733442574271,4438.290523995855
2764.5127173170185,4437.296083591796
2765.151872367139,4437.524776925536
2772.218686780003,4439.2949217860505
2779.424977087109,4440.363873975243
2786.70134277344,4440.721338899183
2793.9777084597713,4440.363873975243
2801.1839987668773,4439.2949217860505
2808.2508131797413,4437.524776925536
2815.1100944124537,4435.070486856366
2816.9454232721014,4434.202440953576
2820.5420805605304,4434.379133395857
2826.9374038449187,4435.3277899908735
2834.21376953125,4435.685254914813
2841.490135217581,4435.3277899908735
