ID,x,y,kmeans
spot_303,16771,20804,1
spot_304,11723,20518,4
spot_305,10708,14137,4
spot_306,13477,6737,0
spot_307,10457,15733,4
spot_308,13235,17906,4
spot_309,16759,7169,0
spot_310,14239,11523,2
spot_311,19796,16450,1
spot_312,15751,9201,0
spot_313,12972,6737,0
spot_314,11722,19358,2
spot_315,7926,8482,0
spot_316,9189,9207,4
spot_317,16008,14567,3
spot_318,10202,13267,4
spot_319,13983,7607,0
spot_320,16012,19209,0
spot_321,17014,9925,0
spot_322,10705,11816,4
spot_323,19539,11663,2
spot_324,10206,17909,3
spot_325,18276,10069,0
spot_326,13731,7752,0
spot_327,10954,7899,0
spot_328,7679,14430,3
spot_329,9694,9206,4
spot_330,16518,19789,1
spot_331,15761,20515,1
spot_332,11715,11525,2
spot_333,7423,10224,4
spot_334,15253,17034,0
spot_335,19795,15579,1
spot_336,8945,19215,4
spot_337,10962,16022,4
spot_338,8940,13123,4
spot_339,12228,20518,2
spot_340,18274,8618,0
spot_341,12726,12975,2
spot_342,17011,7024,0
spot_343,18785,15580,1
spot_344,13993,18631,4
spot_345,17769,8038,0
spot_346,10456,14572,4
spot_347,12216,8043,3
spot_348,17020,16887,1
spot_349,11461,10220,4
spot_350,19795,14999,1
spot_351,16517,18919,0
spot_352,17012,7894,0
spot_353,9192,12688,4
spot_354,19793,13549,1
spot_355,19545,18045,0
spot_356,9448,16894,3
spot_357,14236,8912,0
spot_358,20802,12967,1
spot_359,19035,12244,1
spot_360,7427,14575,3
spot_361,7937,20087,0
spot_362,16255,8330,0
spot_363,16254,7169,0
spot_364,16509,10505,0
spot_365,7931,13704,2
spot_366,9949,13122,4
spot_367,9702,18490,3
spot_368,19289,14129,1
spot_369,16254,6879,0
spot_370,6918,10514,4
spot_371,20299,14709,1
spot_372,14999,15439,3
spot_373,19033,9923,0
spot_374,19797,17610,0
spot_375,8946,19506,0
spot_376,7680,15880,3
spot_377,13233,16165,3
spot_378,8187,17911,2
spot_379,13986,11668,2
spot_380,8691,17330,2
spot_381,17265,9199,0
spot_382,13984,8477,0
spot_383,19037,14565,1
spot_384,14496,17470,4
spot_385,7676,10658,4
spot_386,14491,11668,2
spot_387,8188,19361,4
spot_388,16770,19353,1
spot_389,17018,14566,1
spot_390,15255,19065,0
spot_391,15749,7460,0
spot_392,10206,17619,3
spot_393,18530,12244,1
spot_394,16013,19499,1
spot_395,10704,10656,0
spot_396,7426,13125,2
spot_397,14993,8766,0
spot_398,19292,17901,0
spot_399,10199,9496,0
spot_400,16258,11231,0
spot_401,6925,18057,2
spot_402,12733,21098,2
spot_403,10967,21535,0
spot_404,5661,15882,4
spot_405,14740,8041,0
spot_406,7929,11674,4
spot_407,12475,14571,3
spot_408,20800,10937,4
spot_409,20042,9922,4
spot_410,12226,18487,2
spot_411,10953,6739,0
spot_412,21053,11662,4
spot_413,11216,17908,2
spot_414,11970,14281,3
spot_415,6919,11094,4
spot_416,6671,16171,3
spot_417,19538,10213,4
spot_418,12470,9639,4
spot_419,12480,20953,4
spot_420,10208,20230,0
spot_421,19793,13258,1
spot_422,12973,7608,4
spot_423,9195,15879,2
spot_424,13989,14859,3
spot_425,7679,13850,2
spot_426,10966,20954,0
spot_427,12468,6738,4
spot_428,9953,16604,3
spot_429,17778,17902,1
spot_430,7684,19362,4
spot_431,9947,9931,4
spot_432,18275,8908,0
spot_433,18278,12680,1
spot_434,13987,11958,2
spot_435,15759,18194,0
spot_436,17527,19498,1
spot_437,7674,9208,4
spot_438,14246,19646,4
spot_439,7935,18636,2
spot_440,13235,18196,4
spot_441,9947,10801,4
spot_442,15498,8476,0
spot_443,13743,21387,3
spot_444,20049,16885,0
spot_445,18031,18337,0
spot_446,16508,9345,0
spot_447,10966,21244,0
spot_448,17266,9489,0
spot_449,9699,14718,4
spot_450,20553,16304,1
spot_451,14751,19936,4
spot_452,14745,12683,2
spot_453,12478,17762,3
spot_454,10965,20084,0
spot_455,18535,18046,0
spot_456,14997,12247,2
spot_457,11973,17762,3
spot_458,16769,19063,0
spot_459,15248,11232,4
spot_460,19040,18336,0
spot_461,13992,18050,4
spot_462,9702,18780,4
spot_463,19292,17611,0
spot_464,13730,6882,0
spot_465,15496,6445,0
spot_466,12467,6157,0
spot_467,7936,18926,2
spot_468,8936,8481,0
spot_469,13734,11523,2
spot_470,7681,16751,2
spot_471,16508,8765,0
spot_472,7430,18056,2
spot_473,11211,12396,2
spot_474,14494,14569,3
spot_475,20046,14274,1
spot_476,6669,14141,3
spot_477,18281,15871,1
spot_478,15761,19935,1
spot_479,15499,9636,4
spot_480,15503,13988,3
spot_481,12220,12395,2
spot_482,13227,9203,4
spot_483,12477,16891,4
spot_484,9952,16023,4
spot_485,16262,15583,1
spot_486,10461,20084,0
spot_487,15249,12682,2
spot_488,15503,14278,3
spot_489,8179,9498,4
spot_490,19039,16305,1
spot_491,19794,14419,1
spot_492,17776,15581,1
spot_493,12470,9349,4
spot_494,5911,13126,0
spot_495,13738,16455,3
spot_496,17769,8328,0
spot_497,9196,17039,3
spot_498,11963,6738,4
spot_499,17524,16307,1
spot_500,15507,18629,0
spot_501,8941,13994,2
spot_502,18282,17321,1
spot_503,11206,6594,0
spot_504,10712,18489,2
spot_505,11967,11670,2
spot_506,10201,12107,4
spot_507,10459,18634,4
spot_508,14490,9927,2
spot_509,9955,19215,0
spot_510,8942,15444,2
spot_511,10708,14427,4
spot_512,13988,13409,2
spot_513,13237,19937,2
spot_514,18280,15000,1
spot_515,17271,15872,1
spot_516,13238,21097,3
spot_517,18283,18482,0
spot_518,8439,17765,2
spot_519,12474,13990,3
spot_520,12479,19212,2
spot_521,14743,10942,2
spot_522,6416,13706,4
spot_523,8180,9788,3
spot_524,11464,13121,2
spot_525,15509,20660,1
spot_526,16004,9926,0
spot_527,11970,14571,3
spot_528,15247,10362,4
spot_529,8941,14864,2
spot_530,14743,11232,3
spot_531,18030,17757,1
spot_532,16002,7315,0
spot_533,9449,17764,3
spot_534,9947,10511,4
spot_535,14489,9057,4
spot_536,12719,6012,0
spot_537,19290,15580,1
spot_538,16259,12681,4
spot_539,13734,11813,2
spot_540,14744,12103,2
spot_541,13227,8913,4
spot_542,14996,11957,2
spot_543,14494,14279,3
spot_544,9445,13993,4
spot_545,9950,13412,4
spot_546,15004,20370,4
spot_547,8693,19071,4
spot_548,12215,6303,4
spot_549,18284,19352,1
spot_550,17523,14856,1
spot_551,20551,14563,1
spot_552,7680,15590,3
spot_553,19539,11083,2
spot_554,10965,19794,0
spot_555,20550,13403,1
spot_556,10205,16168,4
spot_557,7426,13415,2
spot_558,10200,11526,4
spot_559,11218,20809,0
spot_560,9191,11818,4
spot_561,7678,13560,2
spot_562,16761,9490,0
spot_563,19539,11373,2
spot_564,15759,17904,0
spot_565,9947,10221,4
spot_566,7678,12979,2
spot_567,14744,12393,2
spot_568,10453,11671,4
spot_569,9951,14573,4
spot_570,14497,18340,0
spot_571,11466,16022,4
spot_572,8439,17185,2
spot_573,12476,15441,3
spot_574,15761,20225,1
spot_575,8937,9352,4
spot_576,18786,16160,1
spot_577,12727,14715,3
spot_578,8438,16605,2
spot_579,10455,13992,4
spot_580,11963,6448,4
spot_581,19033,9633,0
spot_582,15002,18340,0
spot_583,15001,17469,0
spot_584,11724,21389,0
spot_585,20299,14418,1
spot_586,20805,15578,1
spot_587,9445,13413,4
spot_588,15504,15438,3
spot_589,7422,9353,4
spot_590,12216,7173,3
spot_591,20044,11953,1
spot_592,14493,13698,3
spot_593,9194,14719,2
spot_594,9448,16604,3
spot_595,7175,14720,3
spot_596,6420,17767,2
spot_597,16266,20804,1
spot_598,13732,9493,4
spot_599,8181,11528,4
spot_600,9198,19650,0
spot_601,9956,20375,0
spot_602,8434,12253,4
spot_603,12980,15440,3
spot_604,8186,16460,2
spot_605,21055,13402,4
spot_606,5407,13997,0
spot_607,8940,12833,4
spot_608,18284,19642,1
spot_609,17775,15001,1
spot_610,8693,19361,4
spot_611,10450,8770,0
spot_612,15250,13843,3
spot_613,19040,18046,0
spot_614,10198,8625,0
spot_615,9443,10802,3
spot_616,12722,8913,4
spot_617,14247,21096,3
spot_618,11463,12251,2
spot_619,5661,15592,4
spot_620,11974,19503,2
spot_621,19797,17320,0
spot_622,12472,11379,2
spot_623,17275,19933,1
spot_624,12480,20083,2
spot_625,7429,17476,2
spot_626,11209,10655,4
spot_627,11471,21244,0
spot_628,7176,16461,2
spot_629,17519,10214,0
spot_630,17013,9635,0
spot_631,13739,17325,4
spot_632,8437,15445,3
spot_633,15501,11957,4
spot_634,11209,10945,4
spot_635,6672,17332,2
spot_636,6419,16027,3
spot_637,15005,21241,3
spot_638,17770,9489,0
spot_639,14741,8621,0
spot_640,6922,14866,3
spot_641,8687,12398,4
spot_642,8181,10658,3
spot_643,7429,16606,2
spot_644,8182,11818,4
spot_645,18531,13115,1
spot_646,5909,11095,4
spot_647,15252,15874,3
spot_648,15002,18050,0
spot_649,11714,10655,2
spot_650,8184,14719,3
spot_651,17271,15582,1
spot_652,13737,15005,3
spot_653,12228,21098,4
spot_654,21055,12822,4
spot_655,13740,18776,4
spot_656,10204,15878,4
spot_657,13729,6591,0
spot_658,17267,10940,0
spot_659,6673,17912,2
spot_660,17272,17032,1
spot_661,10711,17618,3
spot_662,12986,21823,2
spot_663,10960,14572,4
spot_664,12979,14280,3
spot_665,14240,12393,2
spot_666,17528,20078,1
spot_667,9946,9061,4
spot_668,11464,13701,3
spot_669,8688,13849,2
spot_670,18032,19207,1
spot_671,19289,13839,1
spot_672,15504,15728,3
spot_673,13232,14425,3
spot_674,8187,18201,2
spot_675,14752,20806,3
spot_676,13729,6301,0
spot_677,18779,8328,0
spot_678,6417,13996,4
spot_679,7929,11383,4
spot_680,8692,17620,3
spot_681,17014,10795,0
spot_682,17777,16742,1
spot_683,16254,7460,0
spot_684,6167,17332,2
spot_685,10455,13702,4
spot_686,5913,14867,0
spot_687,16771,20224,1
spot_688,17014,10505,0
spot_689,15499,9346,0
spot_690,7926,8773,0
spot_691,8690,15589,2
spot_692,8185,15300,3
spot_693,9701,17329,3
spot_694,14499,20081,4
spot_695,11965,9349,4
spot_696,9699,15588,4
spot_697,11462,11380,4
spot_698,14246,19356,4
spot_699,11458,6739,0
spot_700,16005,10506,0
spot_701,12982,16891,4
spot_702,17526,18337,0
spot_703,12473,12540,2
spot_704,13483,13409,2
spot_705,6418,15446,3
spot_706,17771,10359,0
spot_707,7430,17766,2
spot_708,15757,15873,1
spot_709,12468,7028,4
spot_710,18537,19787,1
spot_711,20045,12533,1
spot_712,8434,11383,4
spot_713,12220,12105,2
spot_714,8937,9642,3
spot_715,17016,12536,1
spot_716,11470,19503,0
spot_717,16259,12391,4
spot_718,16512,13406,4
spot_719,10204,15298,4
spot_720,17268,12100,4
spot_721,5913,15157,4
spot_722,10201,11817,4
spot_723,9199,20811,0
spot_724,17516,7603,0
spot_725,10710,16458,4
spot_726,16265,19644,1
spot_727,19291,15870,1
spot_728,6420,17477,2
spot_729,9448,16314,3
spot_730,7431,18927,2
spot_731,17015,11375,0
spot_732,11969,13701,3
spot_733,10711,18199,2
spot_734,7171,11239,4
spot_735,15750,8330,0
spot_736,11713,9204,4
spot_737,6925,17477,2
spot_738,14746,13843,3
spot_739,20049,17465,0
spot_740,13481,11378,2
spot_741,17770,9199,0
spot_742,16009,15728,1
spot_743,8441,19796,0
spot_744,8936,8772,0
spot_745,8694,19941,0
spot_746,15750,7750,0
spot_747,9954,18344,3
spot_748,9955,19505,0
spot_749,14242,14714,3
spot_750,9953,17184,3
spot_751,7423,10514,4
spot_752,16769,18483,0
spot_753,10959,12541,2
spot_754,10198,8916,0
spot_755,12731,18777,2
spot_756,18281,15581,1
spot_757,14235,7171,0
spot_758,6918,10224,4
spot_759,19036,13114,1
spot_760,12975,9638,2
spot_761,20042,9632,4
spot_762,13484,14280,3
spot_763,12725,12104,2
spot_764,12986,21533,2
spot_765,20802,12677,1
spot_766,10198,8335,0
spot_767,17267,11230,0
spot_768,7428,16316,2
spot_769,8434,11673,4
spot_770,14994,9636,4
spot_771,8189,19941,0
spot_772,14493,13118,2
spot_773,15750,8620,0
spot_774,5914,16607,4
spot_775,6418,15156,3
spot_776,16769,18773,0
spot_777,17274,18483,0
spot_778,14241,13554,3
spot_779,8189,19651,0
spot_780,12984,19502,2
spot_781,6414,11385,4
spot_782,13742,20517,3
spot_783,18534,16596,1
spot_784,8942,15154,2
spot_785,15004,20080,4
spot_786,14488,8186,0
spot_787,10208,19359,0
spot_788,7427,14285,3
spot_789,6669,13851,4
spot_790,17527,19788,1
spot_791,7931,13414,2
spot_792,17777,17032,1
spot_793,8944,17475,3
spot_794,15000,15729,3
spot_795,10203,14718,4
spot_796,17273,18193,1
spot_797,16011,17468,1
spot_798,8436,14574,2
spot_799,10201,12687,4
spot_800,12720,6882,0
spot_801,9953,17474,3
spot_802,7674,8918,4
spot_803,16258,12101,0
spot_804,9191,12108,4
spot_805,20548,11082,4
spot_806,11461,10510,4
spot_807,16764,12681,1
spot_808,8688,14139,2
spot_809,11971,15441,3
spot_810,7172,12109,2
spot_811,12219,11235,2
spot_812,7177,17331,2
spot_813,12977,12249,2
spot_814,8440,18636,2
spot_815,8686,11818,4
spot_816,10963,17473,3
spot_817,13482,12249,2
spot_818,15759,18484,0
spot_819,16762,10940,0
spot_820,12981,16021,3
spot_821,15498,9056,0
spot_822,12480,20663,2
spot_823,13479,8187,0
spot_824,16762,10360,0
spot_825,10710,17328,3
spot_826,12980,14570,3
spot_827,19542,14564,1
spot_828,12974,8188,4
spot_829,10954,7609,0
spot_830,10454,12832,4
spot_831,10459,18344,4
spot_832,14234,6301,0
spot_833,9701,17619,3
spot_834,7176,16171,3
spot_835,11218,19939,2
spot_836,8184,14139,2
spot_837,17023,20079,1
spot_838,7171,10659,4
spot_839,16260,14132,4
spot_840,13236,19357,2
spot_841,17779,19353,1
spot_842,12473,12830,2
spot_843,8938,11383,4
spot_844,11712,8334,0
spot_845,11715,11235,2
spot_846,11967,10800,2
spot_847,17523,15436,1
spot_848,12225,17907,3
spot_849,14490,10217,2
spot_850,5660,14722,0
spot_851,18781,10939,0
spot_852,13480,9928,2
spot_853,8946,20376,0
spot_854,16758,6879,0
spot_855,14244,17035,4
spot_856,14992,6735,0
spot_857,8690,15879,2
spot_858,15761,20805,1
spot_859,16008,14857,3
spot_860,6419,16607,3
spot_861,8433,11093,3
spot_862,8431,8482,0
spot_863,17012,7604,0
spot_864,13732,9202,4
spot_865,9444,12543,4
spot_866,16771,20514,1
spot_867,18779,8618,0
spot_868,7676,11529,4
spot_869,16266,20514,1
spot_870,11462,10800,4
spot_871,13225,6882,0
spot_872,13983,7897,0
spot_873,12217,8624,4
spot_874,16259,13262,4
spot_875,7927,9063,0
spot_876,16009,15438,1
spot_877,9188,8336,4
spot_878,11964,8189,4
spot_879,17265,8909,0
spot_880,15257,21386,2
spot_881,12984,19792,2
spot_882,13226,8042,0
spot_883,12729,16166,3
spot_884,10703,8915,0
spot_885,17775,14711,1
spot_886,6921,13125,4
spot_887,7431,19217,4
spot_888,13477,6447,0
spot_889,16510,11666,0
spot_890,11712,8914,0
spot_891,11207,8334,0
spot_892,14998,14278,3
spot_893,15500,10216,4
spot_894,9694,9786,4
spot_895,18279,13260,1
spot_896,12481,21243,4
spot_897,7173,13270,2
spot_898,15496,6735,0
spot_899,11719,16167,4
spot_900,12730,17616,4
spot_901,13228,9783,2
spot_902,13238,21678,2
spot_903,11972,16312,4
spot_904,6666,10079,4
spot_905,18789,19062,0
spot_906,17013,9054,0
spot_907,6667,12110,2
spot_908,9704,20520,0
spot_909,15752,10361,4
spot_910,8692,17910,3
spot_911,13731,8332,0
spot_912,7177,17041,2
spot_913,14242,15004,3
spot_914,16011,18049,0
spot_915,8945,18635,3
spot_916,16509,9925,0
spot_917,7675,9788,4
spot_918,10453,12252,4
spot_919,12730,17907,4
spot_920,16506,6734,0
spot_921,6671,15591,3
spot_922,19288,12679,1
spot_923,12986,21243,2
spot_924,19284,8617,0
spot_925,10961,15152,4
spot_926,20804,14998,1
spot_927,19293,18481,0
spot_928,7928,10223,4
spot_929,10713,19939,0
spot_930,10460,19214,0
spot_931,5912,14286,0
spot_932,11966,9929,4
spot_933,13224,6302,0
spot_934,19293,19061,0
spot_935,7428,15445,3
spot_936,8185,15880,2
spot_937,8945,18925,4
spot_938,13992,17470,4
spot_939,11710,6593,4
spot_940,9447,15734,2
spot_941,16760,8910,0
spot_942,12219,10364,2
spot_943,7428,16026,3
spot_944,17017,13986,1
spot_945,12982,17471,4
spot_946,9447,15444,4
spot_947,14998,13988,3
spot_948,12467,6448,0
spot_949,11711,7174,0
spot_950,10201,12397,4
spot_951,13491,21532,3
spot_952,10957,11381,4
spot_953,12976,11089,2
spot_954,13731,8622,0
spot_955,10961,14862,4
spot_956,12734,21678,2
spot_957,12727,14135,3
spot_958,18284,18772,0
spot_959,21056,13983,1
spot_960,8437,15735,3
spot_961,18278,12390,1
spot_962,9955,18924,4
spot_963,6419,16317,3
spot_964,13985,9927,2
spot_965,16265,19064,0
spot_966,16006,12247,4
spot_967,7175,15301,3
spot_968,15497,7315,0
spot_969,8442,20376,0
spot_970,11966,10219,2
spot_971,19541,13404,1
spot_972,14498,18920,0
spot_973,15255,18775,0
spot_974,12724,11234,2
spot_975,5660,14432,0
spot_976,15749,6880,0
spot_977,16253,6589,0
spot_978,9449,18055,3
spot_979,11976,20953,4
spot_980,14493,13989,3
spot_981,10961,15732,4
spot_982,19797,17900,0
spot_983,17780,20223,1
spot_984,9441,8771,4
spot_985,6667,11820,2
spot_986,7932,14865,3
spot_987,10961,15442,4
spot_988,13234,16456,4
spot_989,19793,13839,1
spot_990,14995,10217,2
spot_991,17518,9344,0
spot_992,6161,10660,4
spot_993,10458,17473,3
spot_994,12983,18632,2
spot_995,13734,12104,2
spot_996,13230,12394,2
spot_997,20296,10937,4
spot_998,15246,8621,0
spot_999,9198,19070,4
spot_1000,17775,14131,1
spot_1001,18028,15726,1
spot_1002,10452,10511,0
spot_1003,9442,9932,4
spot_1004,10705,11526,4
spot_1005,10198,9206,0
spot_1006,13487,17761,4
spot_1007,13489,19501,2
spot_1008,5659,13561,0
spot_1009,16770,19934,1
spot_1010,13737,14714,3
spot_1011,10455,13412,4
spot_1012,13478,7607,0
spot_1013,16001,6444,0
spot_1014,9700,16749,3
spot_1015,20050,18045,0
spot_1016,8186,16750,2
spot_1017,13487,17181,4
spot_1018,14495,15729,3
spot_1019,13984,9057,4
spot_1020,18534,16886,1
spot_1021,16760,8039,0
spot_1022,17770,8619,0
spot_1023,16259,12972,4
spot_1024,8943,16024,2
spot_1025,14498,19210,0
spot_1026,10710,16748,4
spot_1027,10454,12542,4
spot_1028,13230,12104,2
spot_1029,13489,19792,2
spot_1030,7171,10369,4
spot_1031,8432,9642,3
spot_1032,13231,13845,2
spot_1033,8939,11673,4
spot_1034,11966,10510,2
spot_1035,15760,19354,0
spot_1036,9948,11962,4
spot_1037,18529,11374,0
spot_1038,20297,12678,1
spot_1039,14237,9492,4
spot_1040,8181,11238,4
spot_1041,7172,12400,2
spot_1042,11468,17473,3
spot_1043,15501,11667,4
spot_1044,17270,13841,1
spot_1045,13485,14860,3
spot_1046,6168,17622,2
spot_1047,11209,10075,4
spot_1048,18787,16741,1
spot_1049,16766,14712,1
spot_1050,11721,18778,2
spot_1051,12474,13700,2
spot_1052,20549,12242,1
spot_1053,10714,21390,0
spot_1054,14499,20371,3
spot_1055,18536,18627,0
spot_1056,15257,21095,3
spot_1057,5659,13271,0
spot_1058,15509,20370,4
spot_1059,14999,14568,3
spot_1060,16012,18339,0
spot_1061,9445,13703,4
spot_1062,11716,13266,2
spot_1063,13988,13119,2
spot_1064,21057,16013,1
spot_1065,11720,17617,3
spot_1066,14496,17180,4
spot_1067,9197,18490,3
spot_1068,10205,16748,3
